game	RCPS	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	RCPS	nam1975	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_m1.rom	\N	\N	65536	cd088502	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_v11.rom	\N	\N	524288	a7c3d5e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_v21.rom	\N	\N	524288	55e670b3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_v22.rom	\N	\N	524288	ab0d8368	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_v23.rom	\N	\N	524288	df468e28	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c1.rom	\N	\N	524288	32ea98e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c2.rom	\N	\N	524288	cbc4064c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c3.rom	\N	\N	524288	0151054c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c4.rom	\N	\N	524288	0a32570d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c5.rom	\N	\N	524288	90b74cc2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_c6.rom	\N	\N	524288	e62bed58	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	maglord	\N	\N	\N	neogeo	\N	Magician Lord (set 1)	1990	Alpha Denshi Co.	\N	\N	\N	
game_rom	RCPS	maglord	magl_p1.rom	\N	\N	524288	bd0a492d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_s1.rom	\N	\N	131072	1c5369a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_m1.rom	\N	\N	65536	91ee1f73	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_v11.rom	\N	\N	524288	cc0455fd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_v21.rom	\N	\N	524288	f94ab5b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_v22.rom	\N	\N	524288	232cfd04	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c1.rom	\N	\N	524288	806aee34	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c2.rom	\N	\N	524288	34aa9a86	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c3.rom	\N	\N	524288	c4c2b926	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c4.rom	\N	\N	524288	9c46dcf4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c5.rom	\N	\N	524288	69086dec	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	maglord	magl_c6.rom	\N	\N	524288	ab7ac142	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	mutnat	\N	\N	\N	neogeo	\N	Mutation Nation	1992	SNK	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_p1.rom	\N	\N	524288	6f1699c8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_s1.rom	\N	\N	131072	99419733	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_m1.rom	\N	\N	131072	b6683092	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_v1.rom	\N	\N	1048576	25419296	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_v2.rom	\N	\N	1048576	0de53d5e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_c1.rom	\N	\N	1048576	5e4381bf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_c2.rom	\N	\N	1048576	69ba4e18	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_c3.rom	\N	\N	1048576	890327d5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mutnat	mnat_c4.rom	\N	\N	1048576	e4002651	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	pspikes2	\N	\N	\N	neogeo	\N	Power Spikes II	1994	Video System Co.	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_p1.rom	\N	\N	1048576	105a408f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_s1.rom	\N	\N	131072	18082299	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_m1.rom	\N	\N	131072	b1c7911e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_v1.rom	\N	\N	1048576	2ced86df	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_v2.rom	\N	\N	1048576	970851ab	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_v3.rom	\N	\N	1048576	81ff05aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c1.rom	\N	\N	1048576	7f250f76	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c2.rom	\N	\N	1048576	20912873	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c3.rom	\N	\N	1048576	4b641ba1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c4.rom	\N	\N	1048576	35072596	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c5.rom	\N	\N	1048576	151dd624	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pspikes2	spike_c6.rom	\N	\N	1048576	a6722604	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	samsho	\N	\N	\N	neogeo	\N	Samurai Shodown / Samurai Spirits	1993	SNK	\N	\N	\N	
game_rom	RCPS	samsho	samsh_p1.rom	\N	\N	524288	80aa6c97	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_p2.rom	\N	\N	524288	71768728	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_p3.rom	\N	\N	524288	38ee9ba9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_s1.rom	\N	\N	131072	9142a4d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_m1.rom	\N	\N	131072	95170640	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_v1.rom	\N	\N	2097152	37f78a9b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_v2.rom	\N	\N	2097152	568b20cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c1.rom	\N	\N	2097152	2e5873a4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c2.rom	\N	\N	2097152	04febb10	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c3.rom	\N	\N	2097152	f3dabd1e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c4.rom	\N	\N	2097152	935c62f0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c5.rom	\N	\N	524288	a2bb8284	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho	samsh_c6.rom	\N	\N	524288	4fa71252	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	samsho2	\N	\N	\N	neogeo	\N	Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen	1994	SNK	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_p1.rom	\N	\N	2097152	22368892	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_s1.rom	\N	\N	131072	64a5cd66	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_m1.rom	\N	\N	131072	56675098	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_v1.rom	\N	\N	2097152	37703f91	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_v2.rom	\N	\N	2097152	0142bde8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_v3.rom	\N	\N	2097152	d07fa5ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_v4.rom	\N	\N	1048576	24aab4bb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c1.rom	\N	\N	2097152	86cd307c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c2.rom	\N	\N	2097152	cdfcc4ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c3.rom	\N	\N	2097152	7a63ccc7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c4.rom	\N	\N	2097152	751025ce	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c5.rom	\N	\N	2097152	20d3a475	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c6.rom	\N	\N	2097152	ae4c0a88	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c7.rom	\N	\N	2097152	2df3cbcf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	samsho2	sams2_c8.rom	\N	\N	2097152	1ffc6dfa	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	sonicwi2	\N	\N	\N	neogeo	\N	Aero Fighters 2 / Sonic Wings 2	1994	Video System Co.	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_p1.rom	\N	\N	2097152	92871738	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_s1.rom	\N	\N	131072	c9eec367	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_m1.rom	\N	\N	131072	bb828df1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_v1.rom	\N	\N	2097152	7577e949	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_v2.rom	\N	\N	524288	6d0a728e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_c1.rom	\N	\N	2097152	3278e73e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_c2.rom	\N	\N	2097152	fe6355d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_c3.rom	\N	\N	2097152	c1b438f1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	sonicwi2	afig2_c4.rom	\N	\N	2097152	1f777206	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	strhoop	\N	\N	\N	neogeo	\N	Street Hoop / Street Slam / Dunk Dream	1994	Data East Corporation	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_p1.rom	\N	\N	1048576	5e78328e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_s1.rom	\N	\N	131072	3ac06665	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_m1.rom	\N	\N	65536	1a5f08db	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_v1.rom	\N	\N	2097152	718a2400	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_v2.rom	\N	\N	524288	b19884f8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_c1.rom	\N	\N	2097152	0581c72a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_c2.rom	\N	\N	2097152	5b9b8fb6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_c3.rom	\N	\N	2097152	cd65bb62	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	strhoop	shoop_c4.rom	\N	\N	2097152	a4c90213	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	tophuntr	\N	\N	\N	neogeo	\N	Top Hunter - Roddy & Cathy	1994	SNK	\N	\N	\N	
game_rom	RCPS	tophuntr	046-p1.bin	\N	\N	1048576	69fa9e29	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-p2.sp2	\N	\N	1048576	f182cb3e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-s1.bin	\N	\N	131072	14b01d7b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-m1.bin	\N	\N	131072	3f84bb9f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-v1.bin	\N	\N	1048576	c1f9c2db	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-v2.bin	\N	\N	1048576	56254a64	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-v3.bin	\N	\N	1048576	58113fb1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-v4.bin	\N	\N	1048576	4f54c187	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c1.bin	\N	\N	1048576	fa720a4a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c2.bin	\N	\N	1048576	c900c205	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c3.bin	\N	\N	1048576	880e3c25	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c4.bin	\N	\N	1048576	7a2248aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c5.bin	\N	\N	1048576	4b735e45	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c6.bin	\N	\N	1048576	273171df	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c7.bin	\N	\N	1048576	12829c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	tophuntr	046-c8.bin	\N	\N	1048576	c944e03d	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	pulstar	\N	\N	\N	neogeo	\N	Pulstar	1995	Aicom	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_p1.rom	\N	\N	1048576	5e5847a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_p2.rom	\N	\N	2097152	028b774c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_s1.rom	\N	\N	131072	c79fc2c8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_m1.rom	\N	\N	131072	ff3df7c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_v1.rom	\N	\N	4194304	b458ded2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_v2.rom	\N	\N	4194304	9d2db551	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c1.rom	\N	\N	4194304	63020fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c2.rom	\N	\N	4194304	260e9d4d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c3.rom	\N	\N	4194304	21ef41d7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c4.rom	\N	\N	4194304	3b9e288f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c5.rom	\N	\N	4194304	6fe9259c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c6.rom	\N	\N	4194304	dc32f2b4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c7.rom	\N	\N	2097152	6a5618ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pulstar	pstar_c8.rom	\N	\N	2097152	a223572d	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	kof94	\N	\N	\N	neogeo	\N	The King of Fighters '94	1994	SNK	\N	\N	\N	
game_rom	RCPS	kof94	kof94_p1.rom	\N	\N	2097152	f10a2042	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_s1.rom	\N	\N	131072	825976c1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_m1.rom	\N	\N	131072	f6e77cf5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_v1.rom	\N	\N	2097152	8889596d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_v2.rom	\N	\N	2097152	25022b27	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_v3.rom	\N	\N	2097152	83cf32c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c1.rom	\N	\N	2097152	b96ef460	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c2.rom	\N	\N	2097152	15e096a7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c3.rom	\N	\N	2097152	54f66254	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c4.rom	\N	\N	2097152	0b01765f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c5.rom	\N	\N	2097152	ee759363	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c6.rom	\N	\N	2097152	498da52c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c7.rom	\N	\N	2097152	62f66888	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof94	kof94_c8.rom	\N	\N	2097152	fe0a235d	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	kof95	\N	\N	\N	neogeo	\N	The King of Fighters '95	1995	SNK	\N	\N	\N	
game_rom	RCPS	kof95	kof95_p1.rom	\N	\N	2097152	5e54cf95	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_s1.rom	\N	\N	131072	de716f8a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_m1.rom	\N	\N	131072	6f2d7429	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_v1.rom	\N	\N	4194304	21469561	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_v2.rom	\N	\N	2097152	b38a2803	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_v3.rom	\N	\N	1048576	d683a338	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c1.rom	\N	\N	4194304	33bf8657	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c2.rom	\N	\N	4194304	f21908a4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c3.rom	\N	\N	4194304	0cee1ddb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c4.rom	\N	\N	4194304	729db15d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c5.rom	\N	\N	2097152	8a2c1edc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c6.rom	\N	\N	2097152	f593ac35	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c7.rom	\N	\N	1048576	9904025f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof95	kof95_c8.rom	\N	\N	1048576	78eb0f9b	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	kof96	\N	\N	\N	neogeo	\N	The King of Fighters '96	1996	SNK	\N	\N	\N	
game_rom	RCPS	kof96	kof96_p1.rom	\N	\N	1048576	52755d74	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_p2.rom	\N	\N	2097152	002ccb73	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_s1.rom	\N	\N	131072	1254cbdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_m1.rom	\N	\N	131072	dabc427c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_v1.rom	\N	\N	4194304	63f7b045	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_v2.rom	\N	\N	4194304	25929059	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_v3.rom	\N	\N	2097152	92a2257d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c1.rom	\N	\N	4194304	7ecf4aa2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c2.rom	\N	\N	4194304	05b54f37	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c3.rom	\N	\N	4194304	64989a65	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c4.rom	\N	\N	4194304	afbea515	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c5.rom	\N	\N	4194304	2a3bbd26	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c6.rom	\N	\N	4194304	44d30dc7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c7.rom	\N	\N	4194304	3687331b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof96	kof96_c8.rom	\N	\N	4194304	fa1461ad	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	kof97	\N	\N	\N	neogeo	\N	The King of Fighters '97	1997	SNK	\N	\N	\N	
game_rom	RCPS	kof97	kof97_p1.rom	\N	\N	1048576	7db81ad9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_p2.rom	\N	\N	4194304	158b23f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_s1.rom	\N	\N	131072	8514ecf5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_m1.rom	\N	\N	131072	45348747	\N	\N	\N	\N	\N	\N	\N	
