game	WinKawaks_v1.60	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball	1991	SNK / Pallas	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-s1.bin	\N	\N	131072	1f95cedb	adfa74868147fd260481e4c387d254d3b6de83f4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-m1.bin	\N	\N	131072	075b9518	ac21b88a860b9572bf24432b4cadcc96d108055d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-v1.bin	\N	\N	4194304	260c0bef	9c4f80ce4bb205afed11bb8b8926d20748eb5512	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-v2.bin	\N	\N	2097152	4ad7d59e	bfdf2684f7f38af4e75ad0068ff9463dc2601598	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c1.bin	\N	\N	4194304	90c6a181	a381bc8449718814ff12b3a4f7fc4d1bb7ea1631	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c2.bin	\N	\N	4194304	888720f0	cd4d65df8d3ef0dbcca2b7f3f803f45c457f5beb	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c3.bin	\N	\N	4194304	2c393aa3	1cd7cebe5861a2d65f1d6615dd7752162e573a02	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c4.bin	\N	\N	4194304	b9e909eb	33cc9b2d13e4ed2ab6040ff582a53dc9bca402e0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c5.bin	\N	\N	4194304	c22c68eb	a4b04118b1b1909d3b76be8d9ee5d97db6120600	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c6.bin	\N	\N	4194304	119323cd	05a9d4b1fb4cc963b25452ff6f81e296e0c0b2a1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c7.bin	\N	\N	4194304	a72ce7ed	05b151554bd7af09ccf554a17bc3c75a0512faaf	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktro	238-c8.bin	\N	\N	4194304	1c7c2efb	b055ee43cbdaf9a3cb19e4e1f9dd2c40bde69d70	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	shocktra	\N	\N	shocktro	shocktro	\N	Shock Troopers (set 2)	1997	Saurus	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-pg1.bin	\N	\N	1048576	efedf8dc	f638df9bf7aa7d514ee2bccfc7f2adbf39ca83fc	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-p2.bin	238-p2.bin	\N	4194304	5b4a09c5	de04036cba2da4bb2da73d902d1822b82b4f67a9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-s1.bin	238-s1.bin	\N	131072	1f95cedb	adfa74868147fd260481e4c387d254d3b6de83f4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-m1.bin	238-m1.bin	\N	131072	075b9518	ac21b88a860b9572bf24432b4cadcc96d108055d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-v1.bin	238-v1.bin	\N	4194304	260c0bef	9c4f80ce4bb205afed11bb8b8926d20748eb5512	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-v2.bin	238-v2.bin	\N	2097152	4ad7d59e	bfdf2684f7f38af4e75ad0068ff9463dc2601598	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c1.bin	238-c1.bin	\N	4194304	90c6a181	a381bc8449718814ff12b3a4f7fc4d1bb7ea1631	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c2.bin	238-c2.bin	\N	4194304	888720f0	cd4d65df8d3ef0dbcca2b7f3f803f45c457f5beb	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c3.bin	238-c3.bin	\N	4194304	2c393aa3	1cd7cebe5861a2d65f1d6615dd7752162e573a02	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c4.bin	238-c4.bin	\N	4194304	b9e909eb	33cc9b2d13e4ed2ab6040ff582a53dc9bca402e0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c5.bin	238-c5.bin	\N	4194304	c22c68eb	a4b04118b1b1909d3b76be8d9ee5d97db6120600	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c6.bin	238-c6.bin	\N	4194304	119323cd	05a9d4b1fb4cc963b25452ff6f81e296e0c0b2a1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c7.bin	238-c7.bin	\N	4194304	a72ce7ed	05b151554bd7af09ccf554a17bc3c75a0512faaf	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktra	238-c8.bin	238-c8.bin	\N	4194304	1c7c2efb	b055ee43cbdaf9a3cb19e4e1f9dd2c40bde69d70	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	shocktr2	\N	\N	\N	neogeo	\N	Shock Troopers: 2nd Squad	1998	Saurus	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-p1.bin	\N	\N	1048576	6d4b7781	3c9d53d5da9842bfd45037c919064dda3fb2e089	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-p2.bin	\N	\N	4194304	72ea04c3	4fb1d22c30f5f3db4637dd92a4d2705c88de399d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-s1.bin	\N	\N	131072	2a360637	431b43da5377dd189e51bd93d88d8a24d1b5090a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-m1.bin	\N	\N	131072	d0604ad1	fae3cd52a177eadd5f5775ace957cc0f8301e65d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-v1.bin	\N	\N	4194304	16986fc6	cff3103dadf2f4390460456a5bd3fb5f28e21f6a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-v2.bin	\N	\N	4194304	ada41e83	78e37ffaaa5679c8775a3a71f6df7a0d15082bdc	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-v3.bin	\N	\N	2097152	a05ba5db	09d739cad323d918f4196f91b654627fcafd8f4d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c1.bin	\N	\N	8388608	47ac9ec5	2d9eea11ba87baa23b18a1a3f607dc137846e807	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c2.bin	\N	\N	8388608	7bcab64f	08d0edddd14b53d606e9a7a46aa4fb4e7398e0d0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c3.bin	\N	\N	8388608	db2f73e8	8d0c3473a8b2a4e28fed1b74beb2e025b7e61867	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c4.bin	\N	\N	8388608	5503854e	a0f2e7c609cbb2aa43493a39d7dcaeca3d511d26	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c5.bin	\N	\N	8388608	055b3701	97f5e92538d1f2e437dcb3f80e56e1230287e8d1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	shocktr2	246-c6.bin	\N	\N	8388608	7e2caae1	d9de14e3e323664a8c5b7f1df1ba9ec7dd0e6a46	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcpcb	\N	\N	\N	neogeo	\N	SNK Vs. CAPCOM (dedicated PCB)	2003	SNK Playmore	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-c1.bin	\N	\N	33554432	1b608f9c	4e70ad182da2ca18815bd3936efb04a06ebce01e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-c2.bin	\N	\N	33554432	5a95f294	6123cc7b20b494076185d27c2ffea910e124b195	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-p1.bin	\N	\N	33554432	432cfdfc	19b40d32188a8bace6d2d570c6cf3d2f1e31e379	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-m1.bin	\N	\N	524288	f6819d00	d3bbe09df502464f104e53501708ac6e2c1832c6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-v1.bin	\N	\N	8388608	c659b34c	1931e8111ef43946f68699f8707334c96f753a1e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcb	269-v2.bin	\N	\N	8388608	dd903835	e58d38950a7a8697bb22a1cc7a371ae6664ae8f9	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcpcba	\N	\N	svcpcb	svcpcb	\N	SNK Vs. CAPCOM (dedicated PCB set 2)	2003	SNK Playmore	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-c1a.bin	\N	\N	16777216	e64d2b0c	0714198c400e5c273181e4c6f906b49e35fef75d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-c2a.bin	\N	\N	16777216	249089c2	1c0ca19e330efe1a74b2d35a1a9a8d61481e16a9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-c3a.bin	\N	\N	16777216	d32f2fab	273d58cb3c9075075b1ca39a3b247a2cd545fbe7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-c4a.bin	\N	\N	16777216	bf77e878	e6e76f8eed0d04ee9ad39bf38ce305930b10e2c1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-p1a.bin	\N	\N	4194304	38e2005e	1b902905916a30969282f1399a756e32ff069097	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-p2a.bin	\N	\N	4194304	6d13797c	3cb71a95cea6b006b44cac0f547df88aec0007b7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-m1.bin	269-m1.bin	\N	524288	f6819d00	d3bbe09df502464f104e53501708ac6e2c1832c6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcpcba	269-v1a.bin	\N	\N	16777216	a6af4753	ec4f61a526b707a7faec4653b773beb3bf3a17ba	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svc	\N	\N	\N	neogeo	\N	SNK Vs. CAPCOM	2003	SNK Playmore	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c1r.bin	\N	\N	8388608	887b4068	227cdcf7a10a415f1e3afe7ae97acc9afc2cc8e1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c2r.bin	\N	\N	8388608	4e8903e4	31daaa4fd6c23e8f0a8428931c513d97d2eee1bd	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c3r.bin	\N	\N	8388608	7d9c55b0	1f94a948b3e3c31b3ff05518ef525031a3cb2c62	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c4r.bin	\N	\N	8388608	8acb5bb6	2c27d6e309646d7b84da85f78c06e4aaa74e844b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c5r.bin	\N	\N	8388608	097a4157	54d839f55d27f68c704a94ea3c63c644ffc22ca4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c6r.bin	\N	\N	8388608	e19df344	20448add53ab25dd3a8f0b681131ad3b9c68acc9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c7r.bin	\N	\N	8388608	d8f0340b	43114af7557361a8903bb8cf8553f602946a9220	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-c8r.bin	\N	\N	8388608	2570b71b	99266e1c2ffcf324793fb5c55325fbc7e6265ac0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-p1.bin	\N	\N	4194304	38e2005e	1b902905916a30969282f1399a756e32ff069097	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-p2.bin	\N	\N	4194304	6d13797c	3cb71a95cea6b006b44cac0f547df88aec0007b7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-m1.bin	\N	\N	524288	f6819d00	d3bbe09df502464f104e53501708ac6e2c1832c6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-v1.bin	\N	\N	8388608	c659b34c	1931e8111ef43946f68699f8707334c96f753a1e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svc	269-v2.bin	\N	\N	8388608	dd903835	e58d38950a7a8697bb22a1cc7a371ae6664ae8f9	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcnd	\N	\N	svc	svc	\N	SNK Vs. CAPCOM (decrypted C)	2003	Playmore	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c1.rom	\N	\N	8388608	465d473b	0b2be2b2657c2ae021ec91515d1d6306179751d5	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c2.rom	\N	\N	8388608	3eb28f78	df1b096fe95796db1515b69f74266ed13dd9ee56	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c3.rom	\N	\N	8388608	f4d4ab2b	a19788435173540469fe5d07429a83dde6d701a0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c4.rom	\N	\N	8388608	a69d523a	98d8dac2e40f71b5b8426d3c77476a0a20783181	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c5.rom	\N	\N	8388608	ba2a7892	eed45e1330dcc9f610598dc53977bf3a81dd161a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c6.rom	\N	\N	8388608	37371ca1	8aaa1b9ea34470085d9944c9ad64cfb0ffe09859	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c7.rom	\N	\N	8388608	5595b6cc	9d6cc70f435401355b885475ccc3864825887656	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	svcn_c8.rom	\N	\N	8388608	b17dfcf9	46af296b12831ee40355f52d2c316f609557d6df	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	269-p1.bin	269-p1.bin	\N	4194304	38e2005e	1b902905916a30969282f1399a756e32ff069097	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	269-p2.bin	269-p2.bin	\N	4194304	6d13797c	3cb71a95cea6b006b44cac0f547df88aec0007b7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	269-m1.bin	269-m1.bin	\N	524288	f6819d00	d3bbe09df502464f104e53501708ac6e2c1832c6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	269-v1.bin	269-v1.bin	\N	8388608	c659b34c	1931e8111ef43946f68699f8707334c96f753a1e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcnd	269-v2.bin	269-v2.bin	\N	8388608	dd903835	e58d38950a7a8697bb22a1cc7a371ae6664ae8f9	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcboot	\N	\N	svc	svc	\N	SNK Vs. CAPCOM (bootleg)	2003	bootleg	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c1.bin	\N	\N	8388608	a7826b89	3bbe348ce54b80b56ef032ea532a18ef3cafeb11	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c2.bin	\N	\N	8388608	ed3c2089	b5d17692f15f5a678c273589fab2e3918711135e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c3.bin	\N	\N	8388608	71ed8063	ea1df9e2e382a8560a06d447421844cc588f43dd	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c4.bin	\N	\N	8388608	250bde2d	8c72dcfceef6d022ab4b73ab37cf3ac0c3940c17	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c5.bin	\N	\N	8388608	9817c082	1bea9c7220c2b1524896c86841d6d8fd55f5d366	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c6.bin	\N	\N	8388608	2bc0307f	8090fa82c46eb503832359093c8cc3cee3141c90	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c7.bin	\N	\N	8388608	4358d7b9	9270b58c2abc072a046bedda72f1395df26d0714	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-c8.bin	\N	\N	8388608	366deee5	d477ad7a5987fd6c7ef2c1680fbb7c884654590e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-s1.bin	\N	\N	131072	70b44df1	52ae3f264d7b33e94e770e6b2d0cf35a64e7dda4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-p1.bin	\N	\N	8388608	0348f162	c313351d68effd92aeb80ed320e4f8c26a3bb53e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-m1.bin	\N	\N	131072	804328c3	f931636c563b0789d4812033a77b47bf663db43f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-v2.bin	\N	\N	4194304	b5097287	3ba3a9b5624879616382ed40337a3d9c50a0f314	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-v1.bin	\N	\N	4194304	bd3a391f	972bf09b75e99a683ee965bec93b0da8f15d72d9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-v4.bin	\N	\N	4194304	33fc0b37	d61017d829f44c7df8795ba10c55c727d9972662	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcboot	svc-v3.bin	\N	\N	4194304	aa9849a0	9539b3356a070a066a89f27c287f316e7367ce2a	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcplus	\N	\N	svc	svc	\N	SNK Vs. CAPCOM Plus (hack 1)	2003	bootleg	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c1.bin	\N	\N	8388608	a7826b89	3bbe348ce54b80b56ef032ea532a18ef3cafeb11	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c2.bin	\N	\N	8388608	ed3c2089	b5d17692f15f5a678c273589fab2e3918711135e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c3.bin	\N	\N	8388608	71ed8063	ea1df9e2e382a8560a06d447421844cc588f43dd	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c4.bin	\N	\N	8388608	250bde2d	8c72dcfceef6d022ab4b73ab37cf3ac0c3940c17	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c5.bin	\N	\N	8388608	9817c082	1bea9c7220c2b1524896c86841d6d8fd55f5d366	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c6.bin	\N	\N	8388608	2bc0307f	8090fa82c46eb503832359093c8cc3cee3141c90	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c7.bin	\N	\N	8388608	4358d7b9	9270b58c2abc072a046bedda72f1395df26d0714	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-c8.bin	\N	\N	8388608	366deee5	d477ad7a5987fd6c7ef2c1680fbb7c884654590e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-s1p.bin	\N	\N	131072	73344711	04d84c4fe241b9135cd210f8ed8c725f595d11d2	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-p1p.bin	\N	\N	2097152	a194d842	72b7bfa34a97632b1aa003488e074d766a6c2f08	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-p2p.bin	\N	\N	2097152	50c0e2b7	97b396415ab0e692e43ddf371091e5a456712f0a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-p3p.bin	\N	\N	2097152	58cdc293	3c4f2418ec513bcc13ed33a727de11dfb98f7525	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-m1.bin	\N	\N	131072	804328c3	f931636c563b0789d4812033a77b47bf663db43f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-v2.bin	\N	\N	4194304	b5097287	3ba3a9b5624879616382ed40337a3d9c50a0f314	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-v1.bin	\N	\N	4194304	bd3a391f	972bf09b75e99a683ee965bec93b0da8f15d72d9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-v4.bin	\N	\N	4194304	33fc0b37	d61017d829f44c7df8795ba10c55c727d9972662	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplus	svc-v3.bin	\N	\N	4194304	aa9849a0	9539b3356a070a066a89f27c287f316e7367ce2a	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	svcplusa	\N	\N	svc	svc	\N	SNK Vs. CAPCOM Plus (hack 2)	2003	bootleg	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplusa	svc-c1.bin	\N	\N	8388608	a7826b89	3bbe348ce54b80b56ef032ea532a18ef3cafeb11	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	svcplusa	svc-c2.bin	\N	\N	8388608	ed3c2089	b5d17692f15f5a678c273589fab2e3918711135e	\N	\N	\N	\N	\N	\N	
