game	Mjolnir_v0.3.1	winrun	\N	namcos21.c	\N	\N	\N	Winning Run Suzuka Grand Prix	1989	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt0l.7c	\N	\N	4194304	896f0fb4	bdfa99eb21ce4fc8021f9d95a5558a34f9942c57	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt0h.7a	\N	\N	4194304	cdbe0ba8	f8c6da31654c0a2a8024888ffb7fc1c783b2d629	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt1l.5c	\N	\N	4194304	5a09921f	c23885708c7adf0b81c2c9346e21b869634a5b35	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt1h.5a	\N	\N	4194304	63647596	833412be8f61686bd7e06c2738df740e0e585d0f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt2l.4c	\N	\N	4194304	4b230d79	794cee0a19993e90913f58507c53224f361e9663	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1pt2h.4a	\N	\N	4194304	9b06e22d	cff5ed098112a4f0a2bc8937e226f50066e605b1	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1wavel.2c	\N	\N	8388608	deaead26	72dac0c3f41d4c3c290f9eb1b50236ae3040a472	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1waveh.2a	\N	\N	8388608	5c8758b4	b85c8f6869900224ef83a2340b17f5bbb2801af9	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	gp500	\N	namcos23.c	\N	\N	\N	GP500	1999	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp3verc.2	\N	\N	2097152	e2d43468	5e861dd223c7fa177febed9803ac353cba18e19d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp3verc.1	\N	\N	2097152	f6efc94a	785eee2bec5080d4e8ef836f28d446328c942b0e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp3verc.3	\N	\N	524288	b323abdf	8962e39b48a7074a2d492afb5db3f5f3e5ae2389	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1mtal.2h	\N	\N	8388608	1bb00c7b	922be45d57330c31853b2dc1642c589952b09188	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1mtah.2j	\N	\N	8388608	246e4b7a	75743294b8f48bffb84f062febfbc02230d49ce9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1mtbl.2f	\N	\N	8388608	66640606	c69a0219748241c49315d7464f8156f8068e9cf5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1mtbh.2m	\N	\N	8388608	352360e8	d621dfac3385059c52d215f6623901589a8658a3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1cguu.4f	\N	\N	8388608	c411163b	ae644d62357b8b806b160774043e41908fba5d05	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1cgum.4j	\N	\N	8388608	0265b701	497a4c33311d3bb315100a78400cf2fa726f1483	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1cgll.4m	\N	\N	8388608	0cc5bf35	b75510a94fa6b6d2ed43566e6e84c7ae62f68194	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1cglm.4k	\N	\N	8388608	31557d48	b85c3db20b101ba6bdd77487af67c3324bea29d5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1ccrl.7f	\N	\N	4194304	e7c77e1f	0231ddbe2afb880099dfe2657c41236c74c730bb	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1ccrh.7e	\N	\N	2097152	b2eba764	5e09d1171f0afdeb9ed7337df1dbc924f23d3a0b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt0l.7c	\N	\N	4194304	a0ece0a1	b7aab2d78e1525f865214c7de387ccd585de5d34	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt0h.7a	\N	\N	4194304	5746a8cd	e70fc596ab9360f474f716c73d76cb9851370c76	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt1l.5c	\N	\N	4194304	80b25ad2	e9a03fe5bb4ce925f7218ab426ed2a1ca1a26a62	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt1h.5a	\N	\N	4194304	b1feb5df	45db259215511ac3e472895956f70204d4575482	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt2l.4c	\N	\N	4194304	9289dbeb	ec546ad3b1c90609591e599c760c70049ba3b581	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt2h.4a	\N	\N	4194304	9a693771	c988e04cd91c3b7e75b91376fd73be4a7da543e7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt3l.3c	\N	\N	4194304	480b120d	6c703550faa412095d9633cf508050614e15fbae	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1pt3h.3a	\N	\N	4194304	26eaa400	0157b76fffe81b40eb970e84c98398807ced92c4	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1wavel.2c	\N	\N	8388608	aa634cc2	e96f5c682039bc6ef22bf90e98f4da78486bd2b1	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	gp500	5gp1waveh.2a	\N	\N	8388608	1e3523e8	cb3d0d389fcbfb728fad29cfc36ef654d28d553a	\N	\N	\N	\N	\N	\N	
