game	Callus_v0.42	1941	\N	\N	\N	\N	\N	1941 - Counter Attack	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.10	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.11	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.12	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.13	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.18	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.19	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.21	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.22	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.23	\N	\N	524288	89a1fc38	aafb40fc311e318250973be8c6aa0d3f7902cb3c	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2tj	\N	\N	sf2t	sf2t	\N	Street Fighter II Turbo (Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.10	sf2.10	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.11	sf2.11	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.12	sf2.12	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.13	sf2.13	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2tj.21	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2tj.22	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2tj	sf2tj.23	\N	\N	524288	ea73b4dc	efbc73277d00bac86505755db35225e14ea25a36	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2ce	\N	\N	sf2t	sf2t	\N	Street Fighter II C.E.	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.10	sf2.10	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.11	sf2.11	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.12	sf2.12	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.13	sf2.13	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2ce.21	\N	\N	524288	925a7877	1960dca35f0ca6f2b399a9fccfbc0132ac6425d1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2ce.22	\N	\N	524288	99f1cca4	64111eba81d743fc3fd51d7a89cd0b2eefcc900d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ce	sf2ce.23	\N	\N	524288	3f846b74	c8d7a01b626771870123f1663a01a81f9c8fe582	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2cej	\N	\N	sf2t	sf2t	\N	Street Fighter II C.E. (Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.10	sf2.10	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.11	sf2.11	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.12	sf2.12	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.13	sf2.13	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2cej.21	\N	\N	524288	fcb8fe8f	06cb2042184aabed2801cae43cd3cf92d030c934	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2cej.22	\N	\N	524288	6628f6a6	519b60cae3fc501c8721062780a61e164e228f8f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2cej	sf2cej.23	\N	\N	524288	7c463f94	bba53c5a8d9cc0a21d8e24cb12c2226e8c8c1065	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2rb	\N	\N	sf2t	sf2t	\N	Street Fighter II Rainbow Edition	1992	hack	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.10	sf2.10	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.11	sf2.11	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.12	sf2.12	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.13	sf2.13	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2cej.21	\N	\N	524288	fcb8fe8f	06cb2042184aabed2801cae43cd3cf92d030c934	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2d__22.rom	\N	\N	524288	fe9d9cf5	91afb25d8c0fd1a721f982cebf8fdf563fe11760	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2rb	sf2d__23.rom	\N	\N	524288	450532b0	14d5ff44ce97247ef4c42147157856d16c5fb4b8	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2ceq	\N	\N	sf2t	sf2t	\N	Street Fighter II C.E. (Big Bird)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.10	sf2.10	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.11	sf2.11	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.12	sf2.12	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.13	sf2.13	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2ce.21	\N	\N	524288	925a7877	1960dca35f0ca6f2b399a9fccfbc0132ac6425d1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2ce.22	\N	\N	524288	99f1cca4	64111eba81d743fc3fd51d7a89cd0b2eefcc900d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	sf2ce.23	\N	\N	524288	3f846b74	c8d7a01b626771870123f1663a01a81f9c8fe582	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q8.bin	\N	\N	524288	6f5a088c	6c0b4690479647a99d76335f174be8455b4ff118	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q7.bin	\N	\N	524288	cdd14313	ebe767a9d4b51dba4282fa0a36a546a88620dd59	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q6.bin	\N	\N	524288	4e79c951	1144781d7dc57ef8a6458d982f5c91548ff59e27	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q5.bin	\N	\N	524288	4770e7b7	0e764f0befb9227b0b36508d8ca8ec9be31bcb05	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q4.bin	\N	\N	524288	9d9ebe32	9b26329370041374f1a90b479a172d2bc2801c4d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q3.bin	\N	\N	524288	695cc2ca	c2675f0233608b76de528d2a6ef19846d1348060	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q2.bin	\N	\N	524288	8c66ae26	32a82aee6ed4480e5a990f9af161734c7c0a1403	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssf-q1.bin	\N	\N	524288	a6f9da5c	6d19f83a01bd25b838d5c2871f7964529d926c98	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2ceq	ssfj01.bin	\N	\N	131072	eb247e8c	24296c18d9b1136d69712bf1c9d9d15463041e83	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	slammast	\N	\N	\N	\N	\N	Slam Masters (93/07/13 - ETC)	1993	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_20a.rom	\N	\N	524288	aeb557b0	530551942961d776f0a85852e02bb243840ca671	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_21a.rom	\N	\N	524288	d5007b05	c55e55908aeda40ca2318c76ccbc05d333676875	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_23e.rom	\N	\N	524288	5394057a	57f8b40c0a15e82c98ce5f0a8c4bdf60a1bc3107	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_24b.rom	\N	\N	131072	95d5e729	df3be896e55c92eb50887a4317178a3d11048433	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_25b.rom	\N	\N	131072	a50d3fd4	dc3d108c3bc27f45b8b2e11919ba2a86e05b41d1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_28b.rom	\N	\N	131072	b1c7cbcb	cf5ad72be4a055db876e7347b1826325b9bf81d9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mbe_29b.rom	\N	\N	131072	08e32e56	70ad78b079f777ec02089f0df20ce2baad7adce5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx01.rom	\N	\N	524288	41468e06	fb365798f2889a20eebaea2393c9c2c8827003c4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx02.rom	\N	\N	524288	2ffbfea8	13e30133664a009686e1114c92b558bdbb91ea32	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx03.rom	\N	\N	524288	f453aa9e	24a103dc6f0dc96f8d0f6164ad732909c9cd2d6a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx04.rom	\N	\N	524288	1eb9841d	685da3e011a96b36be9f639a241b2f8f27da4629	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx05.rom	\N	\N	524288	506b9dc9	933bf2fb9bcc1a408f961f0e7052da80144bddad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx06.rom	\N	\N	524288	b76c70e9	c21e255815ec9a985919dbd760ed266c28bd47cd	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx07.rom	\N	\N	524288	aff8c2fb	ce37a6d5b1eb58c2d74f23f84ec824c214c93217	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx08.rom	\N	\N	524288	e60c9556	b91c14092aa8dbb0922d96998123ef1970a658f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx10.rom	\N	\N	524288	97976ff5	ec9d3460816ab971a02fbce42960283091777e47	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx11.rom	\N	\N	524288	8fb94743	294f6182c8a41b640d1f57cb5e3a2abce3b06482	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx12.rom	\N	\N	524288	b350a840	2b8b996cd08051e7e8e134bff5448775d78058a0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_gfx13.rom	\N	\N	524288	da810d5f	392bbd405244b8c99024c9228cfec6a7ef0accdb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q1.rom	\N	\N	524288	0630c3ce	520fc74c5c3638f611fa2f1b5efb08b91747e29b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q2.rom	\N	\N	524288	354f9c21	1dc6b39791fd0f760697f409a6b62361a7bf62e9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q3.rom	\N	\N	524288	7838487c	056b7da05cfca46873edacd674ca25c70855c6db	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q4.rom	\N	\N	524288	ab66e087	066ea69a0157e8647eea3c44d0a1843898860678	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q5.rom	\N	\N	524288	c789fef2	10d1e3d92288fccd4e064a3716a788a165efc3c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q6.rom	\N	\N	524288	ecb81b61	e339f21ae47de4782f3b338befcdac659c3503f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q7.rom	\N	\N	524288	041e49ba	3220b033a5c0cfbbe75c0c113cf2db39fb093a7e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_q8.rom	\N	\N	524288	59fe702a	807178dfc6d864e49fd7aabb5c4895835cf0e85b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	slammast	mb_qa.rom	\N	\N	131072	e21a03c4	98c03fd2c9b6bf8a4fc25a4edca87fff7c3c3819	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	strider	\N	\N	\N	\N	\N	Strider	1989	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.01	\N	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.02	\N	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.03	\N	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.04	\N	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.05	\N	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.06	\N	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.07	\N	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.08	\N	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.09	\N	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.18	\N	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.19	\N	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.30	\N	\N	131072	da997474	3e4ac98f9a6967d61899281b31c7de779723397b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.31	\N	\N	131072	d20786db	c9c75488e6bb37cfd0d56073faf87ff5713bc9a0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.32	\N	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
