game	Replay_v0.04	1942	\N	\N	\N	\N	\N	1942 (set 2)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea54.bin	\N	\N	4096	963ec5a5	b2f684b61feb31e3d1856c16edcef33262f68581	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea52.bin	\N	\N	4096	44b1314a	e8980536f787fcb603943d4b2b3a64f475e51a16	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea01.bin	\N	\N	4096	bbbb3fba	a8e3a0886ea5dc8e70aa280b4cef5fb26ca0e125	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea02.bin	\N	\N	4096	639cc2fd	0ba292ac34dbf779a929db6358cd842d38077b3d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea03.bin	\N	\N	4096	61317eea	f1a18c09e31edb4ec3ad7ab853f425383ca22314	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea04.bin	\N	\N	4096	55446482	0767701213920d30d5a3a226b25cfbbd3f24437a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea05.bin	\N	\N	4096	77895c0f	fe116c53a7e8ac523a17249a56df9f40b503b30d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea06.bin	\N	\N	4096	9a1b6901	646491c1d28904d9e662b1bff554bb74ec47708d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea07.bin	\N	\N	4096	839112ec	30bca7f5214bf424aa10184094947496f054ddf4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	elevatob	ea08.bin	\N	\N	4096	67ebf7c1	ec4db1392967f3959574bc4ca03e95938a6e5173	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	exedexes	\N	\N	\N	\N	\N	Exed Exes	1985	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	11m_ee04.bin	\N	\N	16384	44140dbd	7b56f614f7cd7655ffa3e1f4adba5a20fa25822d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	10m_ee03.bin	\N	\N	16384	bf72cfba	9f0b9472890db95e16a71f26da954780d5ec7c16	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	09m_ee02.bin	\N	\N	16384	7ad95e2f	53fd8d6985d08106bab45e83827a509486d640b7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	05c_ee00.bin	\N	\N	8192	cadb75bd	2086be5e295e5d870bcb35f116cc925f811b7583	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	h01_ee08.bin	\N	\N	16384	96a65c1d	3b49c64b32f01ec72cf2d943bfe3aa575d62a765	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	a03_ee06.bin	\N	\N	16384	6039bdd1	01156e02ed59e6c1e55204729e515cd4419568fb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	a02_ee05.bin	\N	\N	16384	b32d8252	738225146ba38f2a9216fda278838e7ebb29a0bb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	j11_ee10.bin	\N	\N	16384	bc83e265	ac9b4cce9e539c560414abf2fc239910f2bfbb2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	exedexes	j12_ee11.bin	\N	\N	16384	0e0f300d	2f973748e459b16673115abf7de8615219e39fa4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	fantazia	\N	\N	\N	\N	\N	Fantazia	1980	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f01.bin	\N	\N	2048	d3e23863	f0a6f7491fdf8aae214f40078b29b7aecdcf2f1e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f02.bin	\N	\N	2048	63fa4149	603ee6d4d2952cc08b3f6e98b1a2053671875e44	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f03.bin	\N	\N	2048	29a2b0ab	e9fc7161d0566e36307c45b7132e2262c0af4845	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f04.bin	\N	\N	2048	4c6a5a6d	366516f63c9b5239e703e4dfb672659049ddbf44	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f09.bin	\N	\N	2048	75fd5ca1	45f2dd33f0e437cb95d9373f86490e5432338737	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f10.bin	\N	\N	2048	e4da2dd4	7a53efd5b583f656c87b7d7a5ba7c239ced7d87b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f11.bin	\N	\N	2048	42869646	a3640b2ace31ce99c056bc14d1d96f3404698d6a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	f12.bin	\N	\N	2048	a48d7fb0	6206036a9d85e87fb7f8a88c17bfe090fc70caf4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	1h_1_10.bin	\N	\N	2048	528da705	d726ee18b79774c982f88afb2a508eb5d5783193	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	1k_2_12.bin	\N	\N	2048	13932a15	b8885c555c6ad7021be55c6925a0a0872c1b6abd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	1k_1_11.bin	\N	\N	2048	4e79ff6b	f72386a3766a7fcc7b4b8cedfa58b8d57f911f6f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	fantazia	1h_2_09.bin	\N	\N	2048	24cfd145	08c6599db170dd6ee364c44f70a0f5c0f881b6ef	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	frogger	\N	\N	\N	\N	\N	Frogger	1981	[Konami] (Sega license)	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.ic5	\N	\N	4096	efab0c79	68c99b6cdcb9396bb473739a62ffc009b4bf57d5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.ic6	\N	\N	4096	aeca9c13	cdf560adbd7f2813e86e378da7781cccf7928a44	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.ic7	\N	\N	4096	dd251066	4612e1fe1ab7182a277140b1a1976cc17e0746a5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.ic8	\N	\N	4096	bf293a02	be94e9f5caa74c3de6fd95bd20928f4a9c514227	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.606	\N	\N	2048	f524ee30	dd768967add61467baa08d5929001f157d6cd911	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogger	frogger.607	\N	\N	2048	05f7d883	78831fd287da18928651a8adb7e578d291493eff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	froggers	\N	\N	\N	\N	\N	Frog	1981	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_d2.bin	\N	\N	2048	c103066e	8c2d4c825e9c4180fe70b0db18a547dc3ddc3c2c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_e2.bin	\N	\N	2048	f08bc094	23ad1e57f244d6b63fd9640249dcb1eeafb8206e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_f2.bin	\N	\N	2048	637a2ff8	e9b9fc692ca5d8deb9cd30d9d73ad25c8d8bafe1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_h2.bin	\N	\N	2048	04c027a5	193550731513c02cad464661a1ceb230819ca70f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_j2.bin	\N	\N	2048	fbdfbe74	48d5d1247d09eaea2a9a29f4ed6543d0411597aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_l2.bin	\N	\N	2048	8a4389e1	b2c74afb93927dac0d8bb24e02e0b2a069f2d3c8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_f5.bin	\N	\N	2048	658745f8	e4e5c3e011c8a7233a36d29e10e08905873500aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	froggers	vid_h5.bin	\N	\N	2048	05f7d883	78831fd287da18928651a8adb7e578d291493eff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	frogsega	\N	\N	\N	\N	\N	Frogger (Sega set 2)	1981	[Konami] (Sega license)	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.ic5	\N	\N	4096	efab0c79	68c99b6cdcb9396bb473739a62ffc009b4bf57d5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.ic6	\N	\N	4096	aeca9c13	cdf560adbd7f2813e86e378da7781cccf7928a44	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.ic7	\N	\N	4096	dd251066	4612e1fe1ab7182a277140b1a1976cc17e0746a5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.ic8	\N	\N	4096	bf293a02	be94e9f5caa74c3de6fd95bd20928f4a9c514227	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.606	\N	\N	2048	f524ee30	dd768967add61467baa08d5929001f157d6cd911	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	frogsega	frogger.607	\N	\N	2048	05f7d883	78831fd287da18928651a8adb7e578d291493eff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galaga	\N	\N	\N	\N	\N	Galaga (Midway)	1981	[Namco] (Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3200a.bin	\N	\N	4096	3ef0b053	0c04a362b737998c0952a753fb3fd8c8a17e9b46	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3300b.bin	\N	\N	4096	1b280831	f7ea12e61929717ebe43a4198a97f109845a2c62	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3400c.bin	\N	\N	4096	16233d33	a7eb799be5e23058754a92b15e6527bfbb47a354	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3500d.bin	\N	\N	4096	0aaf5c23	3f4b0bb960bf002261e9c1278c88f594c6aa8ab6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3600e.bin	\N	\N	4096	bc556e76	0d3d68243c4571d985b4d8f7e0ea9f6fcffa2116	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	3700g.bin	\N	\N	4096	b07f0aa4	7528644a8480d0be2d0d37069515ed319e94778f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	2600j_4l.bin	\N	\N	4096	58b2f47c	62f1279a784ab2f8218c4137c7accda00e6a3490	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	2800l_4d.bin	\N	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaga	2700k.bin	\N	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galagabl	\N	\N	\N	\N	\N	Galaga (bootleg)	1981	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_1	\N	\N	4096	ab036c9f	ca7f5da42d4e76fd89bb0b35198a23c01462fbfe	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_2	\N	\N	4096	d9232240	ab202aa259c3d332ef13dfb8fc8580ce2a5a253d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_3	\N	\N	4096	753ce503	481f443aea3ed3504ec2f3a6bfcf3cd47e2f8f81	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_4	\N	\N	4096	499fcc76	ddb8b121903646c320939c7d13f4aa4ebb130378	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_5	\N	\N	4096	3102fccd	d29b68d6aab3217fa2106b3507b9273ff3f927bf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_7	\N	\N	4096	035e300c	cfda2467e71c27381b7150ff8fc7b69d61df123a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_8	\N	\N	4096	169a98a4	edbeb11076061e744ea88d9899dbdfe0964c7e78	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_a	\N	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galagabl	galagabl.1_9	\N	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galaganm	\N	\N	\N	\N	\N	Galaga (Namco)	1981	Namco	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04m_g01.bin	\N	\N	4096	a3a0f743	6907773db7c002ecde5e41853603d53387c5c7cd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04k_g02.bin	\N	\N	4096	43bb0d5c	666975aed5ce84f09794c54b550d64d95ab311f0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04j_g03.bin	\N	\N	4096	753ce503	481f443aea3ed3504ec2f3a6bfcf3cd47e2f8f81	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04h_g04.bin	\N	\N	4096	83874442	366cb0dbd31b787e64f88d182108b670d03b393e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04e_g05.bin	\N	\N	4096	3102fccd	d29b68d6aab3217fa2106b3507b9273ff3f927bf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	04d_g06.bin	\N	\N	4096	8995088d	d6cb439de0718826d1a0363c9d77de8740b18ecf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	07m_g08.bin	\N	\N	4096	58b2f47c	62f1279a784ab2f8218c4137c7accda00e6a3490	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	07e_g10.bin	\N	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaganm	07h_g09.bin	\N	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galap1	\N	\N	\N	\N	\N	Space Invaders Galactica	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	galap1	galx_1.rom	\N	\N	10240	b22ee816	9e228a29df22f30c14932dcf79ba49cbd7d534d0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galap1	galx_1c1.rom	\N	\N	2048	84decf98	2e565cb6057b1816a6b4541e6dfadd3c3762fa36	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galap1	galx_1c2.rom	\N	\N	2048	c31ada9e	237ebb48549b34ca59a13cc2706512d957413ec4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galap4	\N	\N	\N	\N	\N	Galaxian Part 4	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	galap4	galx_4.rom	\N	\N	10240	e88a3eea	b520d046641e4611348166c454a73a8b0ff7d667	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galap4	galx_4c1.rom	\N	\N	2048	d5e88ab4	737a22e406fd0a97d10e93a2c91c3aa61aebbdef	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galap4	galx_4c2.rom	\N	\N	2048	a57b83e4	335d8674df1d237a4b83da00eb9aee346bc2e901	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galapx	\N	\N	\N	\N	\N	Galaxian Part X	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.u	\N	\N	2048	79e4007d	d55050498a670d1c022ba3caad34f8fcaccf4a30	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.v	\N	\N	2048	bc16064e	4e3220fd63c8184bf9581a89dffb6944d8fae3bb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.w	\N	\N	2048	72d2d3ee	96e0c5824e46d7398c7e58dd6b75a9f4ead6f3f5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.y	\N	\N	2048	afe397f3	283c6f3b3f07581d88f7a6e11fc36947a9d90e2e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.z	\N	\N	2048	778c0d3c	6a81875abfea515d379c6212cb57f8e54573e943	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.1h	\N	\N	2048	e8810654	b6924c7ad765c32714e6abd5bb56b2732edd5855	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galapx	galx.1k	\N	\N	2048	cbe84a76	c6d72fb452e8213dd40a2eb5dcca726d7cdca658	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galaxian	\N	\N	\N	\N	\N	Galaxian (Namco)	1979	Namco	\N	\N	\N	
game_rom	Replay_v0.04	galaxian	7f	\N	\N	4096	b10533fd	ea8653e80000d607cd37a41f2de27ffe6e190f0f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaxian	7j	\N	\N	4096	9163454d	683ce43c0e24fd5110b860e424e5de30d59e5223	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaxian	7l	\N	\N	4096	952c6135	e0989d5dce37ae421c34833d48b09e76d178680d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaxian	1h	\N	\N	2048	39fb43a4	4755609bd974976f04855d51e08ec0d62ab4bc07	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galaxian	1k	\N	\N	2048	7e3f56a2	a9795d8b7388f404f3b0e2c6ce15d713a4c5bafa	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	gallag	\N	\N	\N	\N	\N	Gallag	1982	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.1	\N	\N	4096	a3a0f743	6907773db7c002ecde5e41853603d53387c5c7cd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.2	\N	\N	4096	5eda60a7	853d7b974dd04abd7af3a8ba2681dfabce4dce18	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.3	\N	\N	4096	753ce503	481f443aea3ed3504ec2f3a6bfcf3cd47e2f8f81	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.4	\N	\N	4096	83874442	366cb0dbd31b787e64f88d182108b670d03b393e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.5	\N	\N	4096	3102fccd	d29b68d6aab3217fa2106b3507b9273ff3f927bf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.7	\N	\N	4096	8995088d	d6cb439de0718826d1a0363c9d77de8740b18ecf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.8	\N	\N	4096	169a98a4	edbeb11076061e744ea88d9899dbdfe0964c7e78	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.a	\N	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gallag	gallag.9	\N	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galmidw	\N	\N	\N	\N	\N	Galaxian (Midway)	1979	[Namco] (Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.u	\N	\N	2048	745e2d61	e65f74e35b1bfaccd407e168ea55678ae9b68edf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.v	\N	\N	2048	9c999a40	02fdcd95d8511e64c0d2b007b874112d53e41045	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.w	\N	\N	2048	b5894925	0046b9ed697a34d088de1aead8bd7cbe526a2396	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.y	\N	\N	2048	6b3ca10b	18d8714e5ef52f63ba8888ecc5a25b17b3bf17d1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.z	\N	\N	2048	cb24f797	e6bb977ded0654c2c7388aad188059e1e0647908	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.1j	\N	\N	2048	84decf98	2e565cb6057b1816a6b4541e6dfadd3c3762fa36	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galmidw	galaxian.1k	\N	\N	2048	c31ada9e	237ebb48549b34ca59a13cc2706512d957413ec4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galnamco	\N	\N	\N	\N	\N	Galaxian (Namco, modified)	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.u	\N	\N	2048	acfde501	4b72c1ffecaccadc541da2367f3ef70a2a9aed64	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.v	\N	\N	2048	65cf3c77	1c5249815816b395e1e04bf6a7dbb63e40faa0e3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.w	\N	\N	2048	9eef9ae6	b2282e4edb8911e6aabfa936c3526f90381e1320	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.y	\N	\N	2048	56a5ddd1	1f87f647ebdffba28d5957f195448f6bce17f4d5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.z	\N	\N	2048	f4bc7262	c4b70e474d49f45cec96f7c250bd77e01e18601a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.1h	\N	\N	2048	39fb43a4	4755609bd974976f04855d51e08ec0d62ab4bc07	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galnamco	galaxian.1k	\N	\N	2048	7e3f56a2	a9795d8b7388f404f3b0e2c6ce15d713a4c5bafa	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galturbo	\N	\N	\N	\N	\N	Galaxian Turbo	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.u	\N	\N	2048	e8f3aa67	a0e9576784dbe602dd9780e667f01f31defd7c00	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.v	\N	\N	2048	bc16064e	4e3220fd63c8184bf9581a89dffb6944d8fae3bb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.w	\N	\N	2048	ddeabdae	daa5109a32c7c9a80bdb212dc3e4e3e3c104a731	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.y	\N	\N	2048	a44f450f	4009834afb45e9b23c7cf058bcd3378ef8601872	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.z	\N	\N	2048	3247f3d4	5754dedc2d06736629d85514b2e7c262ce27bf2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.1h	\N	\N	2048	a713fd1a	abf86fe5cb7243a1a36d7ac0a868577a3360dcca	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galturbo	galaxian.1k	\N	\N	2048	28511790	dec2e183a753295d033a56184c973bbc810abf55	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	galxwars	\N	\N	\N	\N	\N	Galaxy Wars	1979	Taito	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.0	\N	\N	1024	608bfe7f	a41a40a2f0a1bb61a70b9ff8a7da925ab1db7f74	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.1	\N	\N	1024	a810b258	030a72fffcf240f643bc3006028cb4883cf58bbc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.2	\N	\N	1024	74f31781	1de70e8ebbb26eea20ffedb7bd0ca051a67f45e7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.3	\N	\N	1024	c88f886c	4d705fbb97e3868c3f6c90c5e5753ad17cfbf5d6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.4	\N	\N	1024	ae4fe8fb	494f44167dc84e4515b769c12f6e24419461dce4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	galxwars	galxwars.5	\N	\N	1024	37708a35	df6fd521ddfa146ef93e390e47741bdbfda1e7ba	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	gberet	\N	\N	\N	\N	\N	Green Beret	1985	Konami	\N	\N	\N	
game_rom	Replay_v0.04	gberet	c10_l03.bin	\N	\N	16384	ae29e4ff	5c66de1403c5df5b6647bb37e26070ffd33590e8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	c08_l02.bin	\N	\N	16384	240836a5	b76f3789f152198bf8a9a366378d664e683c6c9d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	c07_l01.bin	\N	\N	16384	41fa3e1f	90d1463e16b0f52c01078be044ce3672d4acebff	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	f03_l07.bin	\N	\N	16384	4da7bd1b	54adba9ae086852902d78ab36039498aae50d7a9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	e05_l06.bin	\N	\N	16384	0f1cb0ca	094004e70c05df8cd486d0854c258fa766e2925d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	e04_l05.bin	\N	\N	16384	523a8b66	5f2bcf2b702fe05f8a022b6284cb2d0a5b5f222f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	f04_l08.bin	\N	\N	16384	883933a4	b565842edf09feeb2c4ac44ad58331757586b6aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gberet	e03_l04.bin	\N	\N	16384	ccecda4c	cac053cab68cb420edd408ce032143db7abc29f5	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	gng	\N	\N	\N	\N	\N	Ghosts'n Goblins (World? set 1)	1985	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg3.bin	\N	\N	32768	9e01c65e	a87880d87c64a6d61313c3bc69c8d49511e0f9c3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg4.bin	\N	\N	16384	66606beb	4c640f49be93c7d2b12d4d4c56c56e74099b6c2f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg5.bin	\N	\N	32768	d6397b2b	39aa3cb8c229e60ac0ac410ff61e0c09dba78501	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg1.bin	\N	\N	16384	ecfccf07	0a1518e19a2e0a4cc3dde4b9568202ea911b5ece	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg11.bin	\N	\N	16384	ddd56fa9	f9d77eee5e2738b7e83ba02fcc55dd480391479f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	gng	gg10.bin	\N	\N	16384	7302529d	8434c994cc55d2586641f3b90b6b15fd65dfb67c	\N	\N	\N	\N	\N	\N	
