game	Callus95_v0.42_patch_2.4	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kod12.rom	kod12.rom	\N	524288	402b9b4f	4c11976976eadf1ad293b31b0a4d047d05032b06	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kod04.rom	kod04.rom	\N	524288	a7750322	3c583496a53cd64edf377db35f7f40f02b59b7e7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kod13.rom	kod13.rom	\N	524288	38853c44	a6e552fb0138a76a7878b90d202904e2b44ae7ec	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kod.15	\N	\N	65536	01cae60c	b2cdd883fd859f0b701230831aca1f1a74ad6087	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kd18.bin	\N	\N	131072	4c63181d	270f27534a95cb0be3ff3f9ca71c502320d8090b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodb	kd19.bin	\N	\N	131072	92941b80	5fa7c2793e6febee54a83042d118ddd4f2b7d127	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	kodj	\N	\N	kod	kod	\N	The King of Dragons (Japan)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd30.bin	\N	\N	131072	ebc788ad	f4a297e409fcdbb2c15a13b39a16e4a83e7e060b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd37.bin	\N	\N	131072	e55c3529	a5254895499a53b4fbaac6fd50464b9e08175b8d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd31.bin	\N	\N	131072	c710d722	a2e9b84d3e7d835a910ab9f584bdc64c2559995a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd38.bin	\N	\N	131072	57d6ed3a	a47da5068723c8e16ed458fbfa3e3db57b32d87d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd33.bin	\N	\N	524288	9bd7ad4b	7bece5d408fd13116bd5518014b632ecc9a2feaa	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod01.rom	kod01.rom	\N	524288	5f74bf78	b7c43eea9bf77a0fb571dcd53f8be719e6655fd9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod10.rom	kod10.rom	\N	524288	9ef36604	b42ca0a910b65e1e7bb6e7d734e853ce67e821bf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod02.rom	kod02.rom	\N	524288	e45b8701	604e39e455e81695ee4f899f102d0bcd789cedd0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod11.rom	kod11.rom	\N	524288	113358f3	9d98eafa74a046f65bf3847fe1d88ea1b0c82b0c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod03.rom	kod03.rom	\N	524288	5e5303bf	d9f90b898ffdf4398b2bbeb48247f06f728e7c00	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod12.rom	kod12.rom	\N	524288	402b9b4f	4c11976976eadf1ad293b31b0a4d047d05032b06	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod04.rom	kod04.rom	\N	524288	a7750322	3c583496a53cd64edf377db35f7f40f02b59b7e7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kod13.rom	kod13.rom	\N	524288	38853c44	a6e552fb0138a76a7878b90d202904e2b44ae7ec	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd09.bin	\N	\N	65536	bac6ec26	6cbb6d55660150ae3f5270e023328275ee1bbf50	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd18.bin	\N	\N	131072	4c63181d	270f27534a95cb0be3ff3f9ca71c502320d8090b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodj	kd19.bin	\N	\N	131072	92941b80	5fa7c2793e6febee54a83042d118ddd4f2b7d127	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	kodu	\N	\N	kod	kod	\N	The King of Dragons (US)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kdu-30b.bin	\N	\N	131072	825817f9	250f61effcbe59f8b70baaf26eb8aef419fed66b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kdu-37b.bin	\N	\N	131072	d2422dfb	6e369a62012f3c480755b700d4d4f4c112c79483	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kdu-31b.bin	\N	\N	131072	9af36039	f2645178a042689a387f916b4ecd7d1d859d758a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kdu-38b.bin	\N	\N	131072	be8405a1	8d4f9a0489dc4b2971b20170713284151bc10eb7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod28.rom	kod28.rom	\N	131072	9367bcd9	8243b4b9bb9756f3fa726717e19a166cb2f5b50a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod35.rom	kod35.rom	\N	131072	4ca6a48a	9d440ecd8d2d0e293fecf64ca3915252b94e7aef	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kd-29.bin	\N	\N	131072	0360fa72	274769c8717a874397cf37369e3ef80a682d9ef2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kd-36a.bin	\N	\N	131072	95a3cef8	9b75c1ed0eafacc230197ffd9b81e0c8f4f2c464	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod01.rom	kod01.rom	\N	524288	5f74bf78	b7c43eea9bf77a0fb571dcd53f8be719e6655fd9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod10.rom	kod10.rom	\N	524288	9ef36604	b42ca0a910b65e1e7bb6e7d734e853ce67e821bf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod02.rom	kod02.rom	\N	524288	e45b8701	604e39e455e81695ee4f899f102d0bcd789cedd0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod11.rom	kod11.rom	\N	524288	113358f3	9d98eafa74a046f65bf3847fe1d88ea1b0c82b0c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod03.rom	kod03.rom	\N	524288	5e5303bf	d9f90b898ffdf4398b2bbeb48247f06f728e7c00	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod12.rom	kod12.rom	\N	524288	402b9b4f	4c11976976eadf1ad293b31b0a4d047d05032b06	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod04.rom	kod04.rom	\N	524288	a7750322	3c583496a53cd64edf377db35f7f40f02b59b7e7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kod13.rom	kod13.rom	\N	524288	38853c44	a6e552fb0138a76a7878b90d202904e2b44ae7ec	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kd09.bin	\N	\N	65536	bac6ec26	6cbb6d55660150ae3f5270e023328275ee1bbf50	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kd18.bin	\N	\N	131072	4c63181d	270f27534a95cb0be3ff3f9ca71c502320d8090b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	kodu	kd19.bin	\N	\N	131072	92941b80	5fa7c2793e6febee54a83042d118ddd4f2b7d127	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	megaman	\N	\N	\N	\N	\N	Mega Man - The Power Battle (Asia)	1995	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcma_23b.rom	\N	\N	524288	61e4a397	a90b1cbef4206a4554398bc458a4b3e2c46d4c4f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcma_22b.rom	\N	\N	524288	708268c4	554e011cad285b95dd1b6aa19be61b2413662a3a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcma_21a.rom	\N	\N	524288	4376ea95	7370ceffca513aa9f68a74f6869d561476589200	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_03.rom	\N	\N	524288	36f3073c	457d68e63599d06a136e152a9ad60adac1c91edd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_07.rom	\N	\N	524288	826de013	47f36b1d92a487c43c8dadc8293b8e6f40649286	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_12.rom	\N	\N	524288	fed5f203	23db14490519b5e2d0bb92ffe6e14540d1999e4b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_16.rom	\N	\N	524288	93d97fde	e4be5216f98ad08a9118d629d398be2bd54e2e2a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_01.rom	\N	\N	524288	6ecdf13f	2a8fe06bf5011e3f990f90d9224f91d8631ec0cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_05.rom	\N	\N	524288	5dd131fd	1a7fc8cf38901245d40901996e946e7ad9c0e0c5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_10.rom	\N	\N	524288	4dc8ada9	776c2b3ef24c2b8f390c05a9c6728b14ceec696e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_14.rom	\N	\N	524288	303be3bd	1e5c3fd71966ea9f457840c40582795b501c323e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_04.rom	\N	\N	524288	54e622ff	36f6297e3d410f041be5e582919478b0d52520ca	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_08.rom	\N	\N	524288	fbff64cf	f0cb531ef195dc1dcd224a208906a62fb5d199a1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_13.rom	\N	\N	524288	5069d4a9	b832b98be94371af52bd4bb911e18ec57430a7db	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_17.rom	\N	\N	524288	92371042	c55833cbaddcc986edd23c009a3e3c7ff09c2708	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_02.rom	\N	\N	524288	944d4f0f	665dc9a537e9c9b565f6136f939ff5c2861f875f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_06.rom	\N	\N	524288	f0faf813	adff01c2ecc4c8ce6f8a50cbd07d8f8bb9f48168	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_11.rom	\N	\N	524288	f2b9ee06	db315b00d1caed1a8c0f6e0ae726e8fa05b011fa	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_15.rom	\N	\N	524288	4f2d372f	db6a94d1f92c1b96e404b38ebcb1eedbec3ae6cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_09.rom	\N	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_18.rom	\N	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	megaman	rcm_19.rom	\N	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	rockmanj	\N	\N	megaman	megaman	\N	Rockman - The Power Battle (Japan)	1995	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm23a.bin	\N	\N	524288	efd96cb2	cbe81554f60d0c897f3f2ebc5bc966bb03cc23fe	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm22a.bin	\N	\N	524288	8729a689	14ddb34d8201c544ea9d3d8c2cc52d380bc72930	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm21a.bin	\N	\N	524288	517ccde2	492256c192f0c4814efa1ee1dd390453dd2e5865	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_03.rom	rcm_03.rom	\N	524288	36f3073c	457d68e63599d06a136e152a9ad60adac1c91edd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_07.rom	rcm_07.rom	\N	524288	826de013	47f36b1d92a487c43c8dadc8293b8e6f40649286	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_12.rom	rcm_12.rom	\N	524288	fed5f203	23db14490519b5e2d0bb92ffe6e14540d1999e4b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_16.rom	rcm_16.rom	\N	524288	93d97fde	e4be5216f98ad08a9118d629d398be2bd54e2e2a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_01.rom	rcm_01.rom	\N	524288	6ecdf13f	2a8fe06bf5011e3f990f90d9224f91d8631ec0cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_05.rom	rcm_05.rom	\N	524288	5dd131fd	1a7fc8cf38901245d40901996e946e7ad9c0e0c5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_10.rom	rcm_10.rom	\N	524288	4dc8ada9	776c2b3ef24c2b8f390c05a9c6728b14ceec696e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_14.rom	rcm_14.rom	\N	524288	303be3bd	1e5c3fd71966ea9f457840c40582795b501c323e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_04.rom	rcm_04.rom	\N	524288	54e622ff	36f6297e3d410f041be5e582919478b0d52520ca	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_08.rom	rcm_08.rom	\N	524288	fbff64cf	f0cb531ef195dc1dcd224a208906a62fb5d199a1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_13.rom	rcm_13.rom	\N	524288	5069d4a9	b832b98be94371af52bd4bb911e18ec57430a7db	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_17.rom	rcm_17.rom	\N	524288	92371042	c55833cbaddcc986edd23c009a3e3c7ff09c2708	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_02.rom	rcm_02.rom	\N	524288	944d4f0f	665dc9a537e9c9b565f6136f939ff5c2861f875f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_06.rom	rcm_06.rom	\N	524288	f0faf813	adff01c2ecc4c8ce6f8a50cbd07d8f8bb9f48168	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_11.rom	rcm_11.rom	\N	524288	f2b9ee06	db315b00d1caed1a8c0f6e0ae726e8fa05b011fa	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_15.rom	rcm_15.rom	\N	524288	4f2d372f	db6a94d1f92c1b96e404b38ebcb1eedbec3ae6cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_09.rom	rcm_09.rom	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_18.rom	rcm_18.rom	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	rockmanj	rcm_19.rom	rcm_19.rom	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	mercs	\N	\N	\N	\N	\N	Mercs (World)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_30e.rom	\N	\N	131072	e17f9bf7	f44bb378de428b429c97a21f74829182d3187ace	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_35e.rom	\N	\N	131072	78e63575	5776de0daaaedd0dec2cec8d088a0fd8bb3d4dbe	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_31e.rom	\N	\N	131072	51204d36	af288fc369d092f38ea73be967705aacade06f28	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_36e.rom	\N	\N	131072	9cfba8b4	df8ee5e3a68f056f68f096c46fdb548f63d29446	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_32.rom	\N	\N	524288	2eb5cf0c	e0d765fb6957d156ffd40cabf51ba6098cbbeb19	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_gfx2.rom	\N	\N	524288	597c2875	440bd04db2c121a6976e5e1027071d28812942d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_20.rom	\N	\N	131072	8ca751a3	e93bbe7311f14e7e3cbfb42b83fd7fee4bb9cefc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_10.rom	\N	\N	131072	e9f569fd	39ae9eacdf1f35ef90d131444c37958d7aaf7238	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_gfx6.rom	\N	\N	524288	aa6102af	4a45f3547a3640f256e5e20bfd72784f880f03f5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_24.rom	\N	\N	131072	3f254efe	5db36eb98a6d3c7acccb561d92c1988d1330cbbf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_14.rom	\N	\N	131072	f5a8905e	fada8b635d490c06b75711ed505a025bb0aa4454	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_gfx4.rom	\N	\N	524288	912a9ca0	b226a4a388e57e23d7a7559773ebee434125a2e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_22.rom	\N	\N	131072	fce9a377	5de5f696f63326f2cb4c38bcb05e07bcf2246071	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_12.rom	\N	\N	131072	b7df8a06	b42cb0d3f55a1e8fe8afbbd9aeae50074cdc5f08	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_gfx8.rom	\N	\N	524288	839e6869	7741141a9f1b1e2956edc1d11f9cc3974390c4ed	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_26.rom	\N	\N	131072	f3aa5a4a	bcb3396de5524fffd4110bfbeeeca1c936990eb3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_16.rom	\N	\N	131072	b43cd1a8	01c2bb802469848a172968802a674c0045a8b8dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_09.rom	\N	\N	65536	d09d7c7a	8e8532be08818c855d9c3ce45716eb07cfab5767	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_18.rom	\N	\N	131072	bbea1643	d43d68a120550067bf0b181f88687ad230cd7908	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercs	so2_19.rom	\N	\N	131072	ac58aa71	93102272e358bc49d3936302efdc5bb68df84d68	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	mercsj	\N	\N	mercs	mercs	\N	Senjo no Ookami II (Japan)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_30e.rom	so2_30e.rom	\N	131072	e17f9bf7	f44bb378de428b429c97a21f74829182d3187ace	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_42.bin	\N	\N	131072	2c3884c6	98c3e93741d2344fe0a699aacdc5038bdd9007a0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_31e.rom	so2_31e.rom	\N	131072	51204d36	af288fc369d092f38ea73be967705aacade06f28	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_36e.rom	so2_36e.rom	\N	131072	9cfba8b4	df8ee5e3a68f056f68f096c46fdb548f63d29446	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_32.rom	so2_32.rom	\N	524288	2eb5cf0c	e0d765fb6957d156ffd40cabf51ba6098cbbeb19	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_gfx2.rom	so2_gfx2.rom	\N	524288	597c2875	440bd04db2c121a6976e5e1027071d28812942d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_20.rom	so2_20.rom	\N	131072	8ca751a3	e93bbe7311f14e7e3cbfb42b83fd7fee4bb9cefc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_10.rom	so2_10.rom	\N	131072	e9f569fd	39ae9eacdf1f35ef90d131444c37958d7aaf7238	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_gfx6.rom	so2_gfx6.rom	\N	524288	aa6102af	4a45f3547a3640f256e5e20bfd72784f880f03f5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_24.rom	so2_24.rom	\N	131072	3f254efe	5db36eb98a6d3c7acccb561d92c1988d1330cbbf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_14.rom	so2_14.rom	\N	131072	f5a8905e	fada8b635d490c06b75711ed505a025bb0aa4454	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_gfx4.rom	so2_gfx4.rom	\N	524288	912a9ca0	b226a4a388e57e23d7a7559773ebee434125a2e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_22.rom	so2_22.rom	\N	131072	fce9a377	5de5f696f63326f2cb4c38bcb05e07bcf2246071	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_12.rom	so2_12.rom	\N	131072	b7df8a06	b42cb0d3f55a1e8fe8afbbd9aeae50074cdc5f08	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_gfx8.rom	so2_gfx8.rom	\N	524288	839e6869	7741141a9f1b1e2956edc1d11f9cc3974390c4ed	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_26.rom	so2_26.rom	\N	131072	f3aa5a4a	bcb3396de5524fffd4110bfbeeeca1c936990eb3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_16.rom	so2_16.rom	\N	131072	b43cd1a8	01c2bb802469848a172968802a674c0045a8b8dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_09.rom	so2_09.rom	\N	65536	d09d7c7a	8e8532be08818c855d9c3ce45716eb07cfab5767	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_18.rom	so2_18.rom	\N	131072	bbea1643	d43d68a120550067bf0b181f88687ad230cd7908	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsj	so2_19.rom	so2_19.rom	\N	131072	ac58aa71	93102272e358bc49d3936302efdc5bb68df84d68	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	mercsu	\N	\N	mercs	mercs	\N	Mercs (US)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_30e.rom	so2_30e.rom	\N	131072	e17f9bf7	f44bb378de428b429c97a21f74829182d3187ace	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	s02-35	\N	\N	131072	4477df61	e9b42357c7073c098e8fde7e7d0e4a6e3062fd0d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_31e.rom	so2_31e.rom	\N	131072	51204d36	af288fc369d092f38ea73be967705aacade06f28	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_36e.rom	so2_36e.rom	\N	131072	9cfba8b4	df8ee5e3a68f056f68f096c46fdb548f63d29446	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_32.rom	so2_32.rom	\N	524288	2eb5cf0c	e0d765fb6957d156ffd40cabf51ba6098cbbeb19	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_gfx2.rom	so2_gfx2.rom	\N	524288	597c2875	440bd04db2c121a6976e5e1027071d28812942d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_20.rom	so2_20.rom	\N	131072	8ca751a3	e93bbe7311f14e7e3cbfb42b83fd7fee4bb9cefc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_10.rom	so2_10.rom	\N	131072	e9f569fd	39ae9eacdf1f35ef90d131444c37958d7aaf7238	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	mercsu	so2_gfx6.rom	so2_gfx6.rom	\N	524288	aa6102af	4a45f3547a3640f256e5e20bfd72784f880f03f5	\N	\N	\N	\N	\N	\N	
