game	Nebula_v2.25b	sf2turyu	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Champion Edition (Turyu)	1992	hack	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2koryu	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2koryu	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2koryu	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	varth	\N	\N	\N	\N	\N	Varth - Operation Thunderstorm (World 920612)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_30a.rom	\N	\N	131072	7fcd0091	7bed452736eda4a26c43c5dd54ec6799afa6e770	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_35a.rom	\N	\N	131072	35cf9509	a189ca7740d77262413ec2891af034d0057892be	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_31a.rom	\N	\N	131072	15e5ee81	6c6248b07f7e956a37d5dcb4b67d026f57fae13b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_36a.rom	\N	\N	131072	153a201e	5936e447d5cd02ff13802cf78393b521431ad06c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_28a.rom	\N	\N	131072	7a0e0d25	203692ef1daeef7ba08b154cf029cc07a2e0e23d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_33a.rom	\N	\N	131072	f2365922	efb2221033e4b46fedaf3d8c850e208f849e6af0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_29a.rom	\N	\N	131072	5e2cd2c3	eff955c7dc0d8ae215e7188cc4865726104c7777	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	vae_34a.rom	\N	\N	131072	3d9bdf83	d655803a6f07b90e44aacaa3e6059ac330ef2ec6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_gfx5.rom	\N	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_gfx7.rom	\N	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_gfx1.rom	\N	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_gfx3.rom	\N	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_09.rom	\N	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_18.rom	\N	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varth	va_19.rom	\N	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	varthu	\N	\N	varth	varth	\N	Varth - Operation Thunderstorm (US 920612)	1992	Capcom (Romstar license)	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	vau23a.bin	\N	\N	524288	fbe68726	68917d366551d2203400adc3261355dd3b332bcb	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	vae_28a.rom	vae_28a.rom	\N	131072	7a0e0d25	203692ef1daeef7ba08b154cf029cc07a2e0e23d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	vae_33a.rom	vae_33a.rom	\N	131072	f2365922	efb2221033e4b46fedaf3d8c850e208f849e6af0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	vae_29a.rom	vae_29a.rom	\N	131072	5e2cd2c3	eff955c7dc0d8ae215e7188cc4865726104c7777	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	vae_34a.rom	vae_34a.rom	\N	131072	3d9bdf83	d655803a6f07b90e44aacaa3e6059ac330ef2ec6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_gfx5.rom	va_gfx5.rom	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_gfx7.rom	va_gfx7.rom	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_gfx1.rom	va_gfx1.rom	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_gfx3.rom	va_gfx3.rom	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_09.rom	va_09.rom	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_18.rom	va_18.rom	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthu	va_19.rom	va_19.rom	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	varthj	\N	\N	varth	varth	\N	Varth - Operation Thunderstorm (Japan 920714)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj36b.bin	\N	\N	131072	1d798d6a	b12579e9dcb88416bc00653b143832d9347adbaf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj42b.bin	\N	\N	131072	0f720233	2d9442ceafd5e2208aa8cd4bcb66861bff6aec47	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj37b.bin	\N	\N	131072	24414b17	6c0b24cf8045fc033217c737dba2c046d7d0a09a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj43b.bin	\N	\N	131072	34b4b06c	3033d1d053ba97d6da17064d7b944a10817b93b1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj34b.bin	\N	\N	131072	87c79aed	bb90720d1d04ed6ad276a5230cb078229aa8a40a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj40b.bin	\N	\N	131072	210b4bd0	15771c32af9fb4760953ef5475de228200851b42	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj35b.bin	\N	\N	131072	6b0da69f	5883bea31a22a44ad7494d6acd523c88b62f8743	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	vaj41b.bin	\N	\N	131072	6542c8a4	5f828cf28ef905e4701c92f317e1257a40964a65	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_gfx5.rom	va_gfx5.rom	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_gfx7.rom	va_gfx7.rom	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_gfx1.rom	va_gfx1.rom	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_gfx3.rom	va_gfx3.rom	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_09.rom	va_09.rom	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_18.rom	va_18.rom	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	varthj	va_19.rom	va_19.rom	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	cworld2j	\N	\N	\N	\N	\N	Capcom World 2 (Japan 920611)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q536.bin	\N	\N	131072	38a08099	961f733baa2bbf8419e4de70f18660098dba7d52	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q542.bin	\N	\N	131072	4d29b3a4	bf40fc22c0161fe131ca69100b2a4d102e86bde6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q537.bin	\N	\N	131072	eb547ebc	fce470b05ce095badd180c3740677146f52f6080	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q543.bin	\N	\N	131072	3ef65ea8	2348d84b380c0e8ebe270a37d4ff3ce5204abc8c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q534.bin	\N	\N	131072	7fcc1317	672ca45d3fad5eec4d65bbbbd1d21cbf6be4ec8b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q540.bin	\N	\N	131072	7f14b7b4	5564eb9f65dad76ebe40d12d5c39fec5e246adf0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q535.bin	\N	\N	131072	abacee26	2f513c02f715ffeec12a6d1c292619e214155cbc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q541.bin	\N	\N	131072	d3654067	0b597483e136ff19b031171941cb8439bcd7f145	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q509.bin	\N	\N	131072	48496d80	bdfaca6375c8275b06b2bc170a25ff6aa62394dc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q501.bin	\N	\N	131072	c5453f56	113fe6cc6c830352df5992be9fa34c4d70bf32ed	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q513.bin	\N	\N	131072	c741ac52	d8b4aeacfd62586b98a1381da357dcc5ab16c1c6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q505.bin	\N	\N	131072	143e068f	24cdc49c09a9f0c93e04b37cf7ebba09a929c9b0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q524.bin	\N	\N	131072	b419d139	46cd97da2413eb5fbd38fa2c20914f3c5f1c6ec8	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q517.bin	\N	\N	131072	bd3b4d11	bb62169bc52562715878a33cc4f8558e05d581d3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q538.bin	\N	\N	131072	9c24670c	3b98078b7360e21b3905fd973e01b88b02090759	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q532.bin	\N	\N	131072	3ef9c7c2	52a18d7b12f0c14c5cf68a3dd63571e955005f4c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q510.bin	\N	\N	131072	119e5e93	b5b6c2e3516ebe555a26ecfb5934f3b65371bf36	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q502.bin	\N	\N	131072	a2cadcbe	3d1079f62cce628cbc5b810c0bd51c67c87f4eca	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q514.bin	\N	\N	131072	a8755f82	0a2fbc8b96651f9ab72eb451723e56ca0a859868	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q506.bin	\N	\N	131072	c92a91fc	dfe9682349cf94be414b7e1895b632de41729194	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q525.bin	\N	\N	131072	979237cb	9534b05523317a220b3b957a18fec51f1d4e37b3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q518.bin	\N	\N	131072	c57da03c	ad7bce859f56d201d229032baf4fb9f65b54765b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q539.bin	\N	\N	131072	a5839b25	20c4c4f24f21a325a03538306de799df2a89f6cb	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q533.bin	\N	\N	131072	04d03930	37f2556eeb52f8edfcddd3f3642fa24565d5a7bd	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q523.bin	\N	\N	65536	e14dc524	0020a9002572002458fbfe45e8a959cb90de3f03	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q530.bin	\N	\N	131072	d10c1b68	2423241f3340d8ab1b6bf9514ca8c3bba1273873	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	cworld2j	q531.bin	\N	\N	131072	7d17e496	a274b94ec4f042dddc239ecb9ac2e1e2375f5eb2	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	sf2hf	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Hyper Fighting (World 921209)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92e_23a.bin	\N	\N	524288	2dd72514	4411353c389669299c27ac183c7e1caa3d4cec90	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	sf2_22.bin	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	sf2_21.bin	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s2t_10.bin	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s2t_11.bin	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s2t_12.bin	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s2t_13.bin	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2hf	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	sf2t	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Hyper Fighting (US 921209)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	sf2.23	\N	\N	524288	89a1fc38	aafb40fc311e318250973be8c6aa0d3f7902cb3c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	sf2_22.bin	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	sf2_21.bin	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s2t_10.bin	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s2t_11.bin	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s2t_12.bin	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s2t_13.bin	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2t	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	sf2tj	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' Turbo - Hyper Fighting (Japan 921209)	1992	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2tj_23.bin	\N	\N	524288	ea73b4dc	efbc73277d00bac86505755db35225e14ea25a36	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_22.bin	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_21.bin	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_10.bin	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_11.bin	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_12.bin	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s2t_13.bin	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	sf2tj	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	pnickj	\N	\N	\N	\N	\N	Pnickies (Japan 940608)	1994	Compile (Capcom license)	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij36.bin	\N	\N	131072	2d4ffb2b	6e49cf89a36834fd1de8b4b860fe66f3d7d67a84	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij42.bin	\N	\N	131072	c085dfaf	a31ededc3413ec4f3f5e3a1fb615b60c6197f4a5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij09.bin	\N	\N	131072	48177b0a	eba5de6cd9bb0c4ad76a13bddc9cdeb2e4380122	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij01.bin	\N	\N	131072	01a0f311	9bcd8716f90ccd410543ffcdc5c2916077b8d4c3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij13.bin	\N	\N	131072	406451b0	5a7a7fecba7de8b8cf4a284b2ae7adae901623f6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij05.bin	\N	\N	131072	8c515dc0	aa1e13cf9e7cf0458bb5c4332b1ea73034f9a874	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij26.bin	\N	\N	131072	e2af981e	3c2b28b4a4d457aa94a760dfca0181a9f050c319	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij18.bin	\N	\N	131072	f17a0e56	7c89aca230f176e12f995892f9d1bce22c57fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij38.bin	\N	\N	131072	eb75bd8c	2129460e06eb64019fc5f7eab6334ff43229b995	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij32.bin	\N	\N	131072	84560bef	9e94ae434b50ecf82781080e11d0c4741e992d0d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij10.bin	\N	\N	131072	c2acc171	7c86db3f2acca1252d403c5f12c871d0357fa109	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij02.bin	\N	\N	131072	0e21fc33	c4a29d45c4257c8871038d3c9b13140e874db0c1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij14.bin	\N	\N	131072	7fe59b19	a273b8b8fbfd5d31d25479a9ede09ce35e1cc873	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij06.bin	\N	\N	131072	79f4bfe3	bc17cc1c8535e3d202588893713926b6c06f92fd	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij27.bin	\N	\N	131072	83d5cb0e	44c93fa5eedcafc8dc6d88ee827c6cadc9c671f0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij19.bin	\N	\N	131072	af08b230	a3b5b3013012efa1860699648518f8d8031c5f30	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	pnickj	pnij39.bin	\N	\N	131072	70fbe579	b5b7ed5588ecd884b20dd50bfc5385a9af03c5d8	\N	\N	\N	\N	\N	\N	
