game	ACE_v1.9	3wonders	\N	\N	\N	\N	\N	Three Wonders (World)	1991	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	goalx3	goal!_c2.rom	\N	\N	4194304	3f63c1a2	3ce2c66fb2bee3face976e9f8973ccc483101ae5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	goalx3	goal!_c3.rom	\N	\N	1048576	5f91bace	3864be27dce6d8f8828d3bf09bfc8116116a2b56	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	goalx3	goal!_c4.rom	\N	\N	1048576	1e9f76f2	b57fdc226bfe328b8848127fb4292295f1287bf6	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	kof94	\N	\N	\N	neogeo	\N	The King of Fighters '94	1994	SNK	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_p1.rom	\N	\N	2097152	f10a2042	d08a3f3c28be4b1793de7d362456281329fe1828	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_s1.rom	\N	\N	131072	825976c1	cb6a70bdd95d449d25196ca269b621c362db6743	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_m1.rom	\N	\N	131072	f6e77cf5	292a3e3a4918ffe72bd1c41acb927b91844e035e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_v1.rom	\N	\N	2097152	8889596d	c9ce713b720511438dbd3fe3bcc7c246f475c6a2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_v2.rom	\N	\N	2097152	25022b27	2b040a831c3c92ac6e4719de38009a0d55b64f6b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_v3.rom	\N	\N	2097152	83cf32c0	34a31a37eb10945b5169e96321bcea06eec33a00	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c1.rom	\N	\N	2097152	b96ef460	e52f5303c17b50ce165c008be2837336369c110b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c2.rom	\N	\N	2097152	15e096a7	237c2a3d059de00bfca66e0016ed325d7a32bfec	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c3.rom	\N	\N	2097152	54f66254	c594384bcd8b03beb8c595591505fecc44b185ac	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c4.rom	\N	\N	2097152	0b01765f	ec1fdcc944611408367bf5023d4ebe7edd9dfa88	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c5.rom	\N	\N	2097152	ee759363	8a5621c1b1f8267b9b9b6a14ab4944de542e1945	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c6.rom	\N	\N	2097152	498da52c	1e6e6202ee053a5261db889177ce3a087e078bda	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c7.rom	\N	\N	2097152	62f66888	ac91a0eab0753bee175ad40213a4ae5d38ed5b87	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	kof94	kof94_c8.rom	\N	\N	2097152	fe0a235d	a45c66836e4e3c77dfef9d4c6cc422cb59169149	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	megaman	\N	\N	\N	\N	\N	Mega Man - The Power Battle (Asia)	1995	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcma_23b.rom	\N	\N	524288	61e4a397	a90b1cbef4206a4554398bc458a4b3e2c46d4c4f	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcma_22b.rom	\N	\N	524288	708268c4	554e011cad285b95dd1b6aa19be61b2413662a3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcma_21a.rom	\N	\N	524288	4376ea95	7370ceffca513aa9f68a74f6869d561476589200	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_01.rom	\N	\N	524288	6ecdf13f	2a8fe06bf5011e3f990f90d9224f91d8631ec0cc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_02.rom	\N	\N	524288	944d4f0f	665dc9a537e9c9b565f6136f939ff5c2861f875f	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_03.rom	\N	\N	524288	36f3073c	457d68e63599d06a136e152a9ad60adac1c91edd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_04.rom	\N	\N	524288	54e622ff	36f6297e3d410f041be5e582919478b0d52520ca	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_05.rom	\N	\N	524288	5dd131fd	1a7fc8cf38901245d40901996e946e7ad9c0e0c5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_06.rom	\N	\N	524288	f0faf813	adff01c2ecc4c8ce6f8a50cbd07d8f8bb9f48168	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_07.rom	\N	\N	524288	826de013	47f36b1d92a487c43c8dadc8293b8e6f40649286	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_08.rom	\N	\N	524288	fbff64cf	f0cb531ef195dc1dcd224a208906a62fb5d199a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_10.rom	\N	\N	524288	4dc8ada9	776c2b3ef24c2b8f390c05a9c6728b14ceec696e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_11.rom	\N	\N	524288	f2b9ee06	db315b00d1caed1a8c0f6e0ae726e8fa05b011fa	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_12.rom	\N	\N	524288	fed5f203	23db14490519b5e2d0bb92ffe6e14540d1999e4b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_13.rom	\N	\N	524288	5069d4a9	b832b98be94371af52bd4bb911e18ec57430a7db	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_14.rom	\N	\N	524288	303be3bd	1e5c3fd71966ea9f457840c40582795b501c323e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_15.rom	\N	\N	524288	4f2d372f	db6a94d1f92c1b96e404b38ebcb1eedbec3ae6cc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_16.rom	\N	\N	524288	93d97fde	e4be5216f98ad08a9118d629d398be2bd54e2e2a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_17.rom	\N	\N	524288	92371042	c55833cbaddcc986edd23c009a3e3c7ff09c2708	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_09.rom	\N	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_18.rom	\N	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	megaman	rcm_19.rom	\N	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mshvsf	\N	\N	\N	\N	\N	Marvel Super Heroes Vs. Street Fighter (US 970625)	1997	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvsu.03d	\N	\N	524288	ae60a66a	1fa7e6534d02ec8059153705b1161a55b9cfe803	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvsu.04d	\N	\N	524288	91f67d8a	e95f7a3fb281e1bafdbe7a1b22532c4fab5ec89d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.05a	\N	\N	524288	1a5de0cb	738a27f83704c208d36d73bf766d861ef2d51a89	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.06a	\N	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.07b	\N	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.08a	\N	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.09b	\N	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.10b	\N	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvsux.03d	\N	\N	524288	281bcb48	060ab490ecd29a4d088309d45fa595a2d3e7afd2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvsux.04d	\N	\N	524288	a2d68628	f703a41833148138276fa6118a9317cb36a69ec6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.13	\N	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.15	\N	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.17	\N	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.19	\N	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.14	\N	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.16	\N	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.18	\N	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.20	\N	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.01	\N	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.02	\N	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.11	\N	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsf	mvs.12	\N	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mshvsfj	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Japan 970707)	1997	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvsj.03i	\N	\N	524288	d8cbb691	16820cf3bc7285477e61bd598a3ed4ea5e0e770d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvsj.04i	\N	\N	524288	32741ace	36db3a3aeaf29369977593c051bf5665cffefb2d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.05h	\N	\N	524288	77870dc3	924a7c82456bb44d7b0be65af11dbe1a2420a3f0	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.06a	mvs.06a	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.07b	mvs.07b	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.08a	mvs.08a	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.09b	mvs.09b	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.10b	mvs.10b	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvsjx.03i	\N	\N	524288	55170c4c	021a8a136d3212f60c63ee2df3556a1598db866e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvsjx.04i	\N	\N	524288	e7883768	c17be39eccc816d09199e77478f9eb2f42f348d9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.13	mvs.13	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.15	mvs.15	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.17	mvs.17	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.19	mvs.19	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.14	mvs.14	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.16	mvs.16	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.18	mvs.18	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.20	mvs.20	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.01	mvs.01	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.02	mvs.02	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.11	mvs.11	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj	mvs.12	mvs.12	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mshvsfj1	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Japan 970702)	1997	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvsj.03h	\N	\N	524288	fbe2115f	b2d8a62e394c2eb4070cac742b0f403252e46a25	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvsj.04h	\N	\N	524288	b528a367	ecac71b032b431c63a4cf73a1d1d1be1faebc12b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.05g	\N	\N	524288	9515a245	eafa877fd4a4e58e7c98336658e986a4a27d6b91	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.06a	mvs.06a	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.07b	mvs.07b	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.08a	mvs.08a	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.09b	mvs.09b	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.10b	mvs.10b	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvsjx.03h	\N	\N	524288	6b4201c1	bf99fef1989161d3e6bbaa92714cb250b33a215a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvsjx.04h	\N	\N	524288	ab1b04cc	29f40e2e151c3cdeafb5cbce038433e94818300e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.13	mvs.13	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.15	mvs.15	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.17	mvs.17	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.19	mvs.19	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.14	mvs.14	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.16	mvs.16	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.18	mvs.18	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.20	mvs.20	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.01	mvs.01	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.02	mvs.02	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.11	mvs.11	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mshvsfj1	mvs.12	mvs.12	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mslug	\N	\N	\N	neogeo	\N	Metal Slug - Super Vehicle-001	1996	Nazca	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_p1.rom	\N	\N	2097152	08d8daa5	b888993dbb7e9f0a28a01d7d2e1da00ef9cf6f38	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_s1.rom	\N	\N	131072	2f55958d	550b53628daec9f1e1e11a398854092d90f9505a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_m1.rom	\N	\N	131072	c28b3253	fd75bd15aed30266a8b3775f276f997af57d1c06	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_v1.rom	\N	\N	4194304	23d22ed1	cd076928468ad6bcc5f19f88cb843ecb5e660681	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_v2.rom	\N	\N	4194304	472cf9db	5f79ea9286d22ed208128f9c31ca75552ce08b57	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_c1.rom	\N	\N	4194304	d00bd152	eb688dba2233bece1c3ba120ac8eb342f37fba37	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_c2.rom	\N	\N	4194304	ddff1dea	e6ac8950d8ad8498270097a248c4b49876804197	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_c3.rom	\N	\N	4194304	d3d5f9e5	7d259314c2198ee81a380d76728c3c1ac2c8b528	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug	mslug_c4.rom	\N	\N	4194304	5ac1d497	313249ea47b3553974cde1c4c36f1ff3adeb07d1	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mslug2	\N	\N	\N	neogeo	\N	Metal Slug 2 - Super Vehicle-001/II	1998	SNK	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_p1.rom	\N	\N	1048576	2a53c5da	5a6aba482cac588a6c2c51179c95b487c6e11899	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_p2.rom	\N	\N	2097152	38883f44	fcf34b8c6e37774741542393b963635412484a27	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_s1.rom	\N	\N	131072	f3d32f0f	2dc38b7dfd3ff14f64d5c0733c510b6bb8c692d0	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_m1.rom	\N	\N	131072	94520ebd	f8a1551cebcb91e416f30f50581feed7f72899e9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_v1.rom	\N	\N	4194304	99ec20e8	80597707f1fe115eed1941bb0701fc00790ad504	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_v2.rom	\N	\N	4194304	ecb16799	b4b4ddc680836ed55942c66d7dfe756314e02211	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_c1.rom	\N	\N	8388608	394b5e0d	4549926f5054ee6aa7689cf920be0327e3908a50	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_c2.rom	\N	\N	8388608	e5806221	1e5475cfab129c77acc610f09369ca42ba5aafa5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_c3.rom	\N	\N	8388608	9f6bfa6f	a4319b48004e723f81a980887678e3e296049a53	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslug2	ms2_c4.rom	\N	\N	8388608	7d3e306f	1499316fb381775218d897b81a6a0c3465d1a37c	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	mslugx	\N	\N	\N	neogeo	\N	Metal Slug X - Super Vehicle-001	1999	SNK	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_p1.rom	\N	\N	1048576	81f1f60b	4c19f2e9824e606178ac1c9d4b0516fbaa625035	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_p2.rom	\N	\N	4194304	1fda2e12	18aaa7a3ba8da99f78c430e9be69ccde04bc04d9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_s1.rom	\N	\N	131072	fb6f441d	2cc392ecde5d5afb28ddbaa1030552b48571dcfb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_m1.rom	\N	\N	131072	fd42a842	55769bad4860f64ef53a333e0da9e073db483d6a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_v1.rom	\N	\N	4194304	c79ede73	ebfcc67204ff9677cf7972fd5b6b7faabf07280c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_v2.rom	\N	\N	4194304	ea9aabe1	526c42ca9a388f7435569400e2f132e2724c71ff	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_v3.rom	\N	\N	2097152	2ca65102	45979d1edb1fc774a415d9386f98d7cb252a2043	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_c1.rom	\N	\N	8388608	09a52c6f	c3e8a8ccdac0f8bddc4c3413277626532405fae2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_c2.rom	\N	\N	8388608	31679821	554f600a3aa09c16c13c625299b087a79d0d15c5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	mslugx	msx_c3.rom	\N	\N	8388608	fd602019	c56646c62387bc1439d46610258c755beb8d7dd8	\N	\N	\N	\N	\N	\N	
