game	Retrocade_v1.2_b2	1942	\N	\N	\N	\N	\N	1942	1984	Capcom	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	036997.01e	\N	\N	2048	7434acb4	c950c4c12ab556b5051ad356ab4a0ed6b779ba1f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	036998.01e	\N	\N	2048	d1104dd7	0eab47cb45ede9dcc4dd7498dcf3a8d8194460b4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	037000.01e	\N	\N	2048	69bed808	27d99efc74113cdcbbf021734b8a5a5fdb78c04c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	037006.01e	\N	\N	2048	9fcffea0	69b76655ee75742fcaa0f39a4a1cf3aa58088343	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	037007.01e	\N	\N	2048	60250ede	9c48952bd69863bee0c6dce09f3613149e0151ef	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	037587.01	\N	\N	4096	60f23983	7a9e5380bf49bf50a2d8ab0e0bd1ba3ac8efde24	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mhavocrv	\N	\N	\N	\N	\N	Return to Vax	1983	hack	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.106	\N	\N	16384	2ca83c76	cc1adca32f70af30c4590e9fd6b056b051ccdb38	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.210	\N	\N	8192	c67284ca	d9adad80c266d36429444f483cac4ebcf1fec7b8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.907	\N	\N	16384	4deea2c9	c4107581748a3f2d2084de2a4f120abd67a52189	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.908	\N	\N	16384	c52ec664	08120a385f71b17ec02a3c2ef856ff835a91773e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.915	\N	\N	16384	4c7235dc	67cafc2ce438ec389550efb46c554a7fe7b45efc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.916	\N	\N	16384	1255bd7f	e277fe7b23ce8cf1294b6bfa5548b24a6c8952ce	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.917	\N	\N	16384	21889079	d1ad6d9fa1432912e376bca50ceeefac2bfd6ac3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavocrv	136025.918	\N	\N	16384	84735445	21aacd862ce8911d257c6f48ead119ee5bb0b60d	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	ripoff	\N	\N	\N	\N	\N	Ripoff	1979	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ripoff	ripoff.p7	\N	\N	2048	a9208afb	ea362494855be27a07014832b01e65c1645385d0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ripoff	ripoff.r7	\N	\N	2048	150bd4c8	e1e2f0dfec4f53d8ff67b0e990514c304f496b3a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ripoff	ripoff.t7	\N	\N	2048	40c2c5b8	bc1f3b540475c9868443a72790a959b1f36b93c6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ripoff	ripoff.u7	\N	\N	2048	29c13701	5e7672deffac1fa8f289686a5527adf7e51eb0bb	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	robotron	\N	\N	\N	\N	\N	Robotron	1982	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb1	\N	\N	4096	66c7d3ef	f6d60e26c209c1df2cc01ac07ad5559daa1b7118	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb2	\N	\N	4096	5bc6c614	4d6e82bc29f49100f7751ccfc6a9ff35695b84b3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb3	\N	\N	4096	e99a82be	06a8c8dd0b4726eb7f0bb0e89c8533931d75fc1c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb4	\N	\N	4096	afb1c561	aaf89c19fd8f4e8750717169eb1af476aef38a5e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb5	\N	\N	4096	62691e77	79b4680ce19bd28882ae823f0e7b293af17cbb91	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb6	\N	\N	4096	bd2c853d	f76ec5432a7939b33a27be1c6855e2dbe6d9fdc8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb7	\N	\N	4096	49ac400c	06eae5138254723819a5e93cfd9e9f3285fcddf5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb8	\N	\N	4096	3a96e88c	7ae38a609ed9a6f62ca003cab719740ed7651b7c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sb9	\N	\N	4096	b124367b	fd9d75b866f0ebbb723f84889337e6814496a103	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sba	\N	\N	4096	13797024	d426a50e75dabe936de643c83a548da5e399331c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sbb	\N	\N	4096	7e3c1b87	f8c6cbe3688f256f41a121255fc08f575f6a4b4f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.sbc	\N	\N	4096	645d543e	fad7cea868ebf17347c4bc5193d647bbd8f9517b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	robotron	robotron.snd	\N	\N	4096	c56c1d28	15afefef11bfc3ab78f61ab046701db78d160ec3	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	rbtapper	\N	\N	\N	\N	\N	Root Beer Tapper	1984	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtbg0.bin	\N	\N	16384	510b13de	a4b24fffbbe299e0c2058abe372f00954e5edf98	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtbg1.bin	\N	\N	16384	44dfa483	9e96a3ff0b66a4b1d07fe86059f7dfab0d53231c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg0.bin	\N	\N	16384	e99f6018	3a8e3e927b0fd2d49222e417e4c1f28b5a45c6ca	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg1.bin	\N	\N	16384	1c0b8791	532239605b74b137cd0f6035a6bc7ac43f559d82	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg2.bin	\N	\N	16384	4ee8b624	d02a306f8b32b3a097fc51e75e106a40fe942d35	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg3.bin	\N	\N	16384	3e725e77	3811f499aa076fb81af42f7cb522879b0af50e37	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg4.bin	\N	\N	16384	8c79e7d7	e2a427324fc1d4422e50a1ab79822aff0290e109	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg5.bin	\N	\N	16384	9eeca46e	523efaba9a3cbe871868ee09caea062382f31fad	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg6.bin	\N	\N	16384	441201a0	400d390729601610b152e21da55399399830221f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtfg7.bin	\N	\N	16384	8dbf0c36	dab52db0bca13b9f3470060bc3babe4a6c2cdcc8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtpg0.bin	\N	\N	16384	20b9adf4	31b583c98e7c2cecab42223df8b5400004c9f3d3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtpg1.bin	\N	\N	16384	87e616c2	7de10632b2538524fee418175e2cc41be9c8c0e8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtpg2.bin	\N	\N	16384	0b332c97	b9878c8a61a98e787e547bb6ab81c809875891f3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtpg3.bin	\N	\N	8192	698c06f2	ddb21e39ede2222cb2286ec9dba06341fe1c9db7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtsda10.bin	\N	\N	4096	ced2fd47	a41323149c50adcae7675efcef69fd7d8365e527	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtsnda7.bin	\N	\N	4096	5c1d0982	c2c94ab26ebce30ce4efc239e555c6368794d265	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtsnda8.bin	\N	\N	4096	09e74ed8	f5c8585d443bca67d4065314a06431d1f104c553	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rbtapper	rbtsnda9.bin	\N	\N	4096	c3e98284	2a4dc0deca48f4d2ac9fe673ecb9548415c996a9	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	sarge	\N	\N	\N	\N	\N	Sarge	1985	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	cpu_3b.bin	\N	\N	32768	da31a58f	29b97caf61f8f59042519a6b501cd1d15099dd59	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	cpu_5b.bin	\N	\N	32768	6800e746	018c2b622b3654530ebc2c299b3f745777163d4b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	spr_4e.bin	\N	\N	32768	c382267d	6b459e9ec7948a529b5308357851a0bede085aef	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	spr_5e.bin	\N	\N	32768	c832375c	dfb7782b13e1e959e0ecd5da771cd38962f6952b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	spr_6e.bin	\N	\N	32768	7cc6fb28	5fe24d5114551b4a4bf303cd612da332555c0f93	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	spr_8e.bin	\N	\N	32768	93fac29d	3d144208eca3b5377689e69da4505187a3d20d4f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	tcs_u4.bin	\N	\N	8192	6ca6faf3	4647e633dd11f55a65c3acf81adeb3af93624991	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	tcs_u5.bin	\N	\N	8192	a894ef8a	7f53927fc185fff8ba1b1747f0d565e089d879e6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	til_14b.bin	\N	\N	8192	8449eb45	6cc43639998d55fe7ffac7e9b091d35ea169e048	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sarge	til_15a.bin	\N	\N	8192	685001b8	300abd808efe5b44b022082eebc591c7c255697c	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	shollow	\N	\N	\N	\N	\N	Satan's Hollow	1981	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-bg.00	\N	\N	8192	3e2b333c	b4347d0b3d6149e94da4a38684c0fab931e76cc5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-bg.01	\N	\N	8192	d1d70cc4	550e2e8c0bcbf7913b218fe48cd3324622c8d0f4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-fg.00	\N	\N	8192	33f4554e	88dd803158d3c65429b79d2aaf8334130315aa93	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-fg.01	\N	\N	8192	ba1a38b4	cee5f0a66e40c779f1bfbb4bfafe5301385e7dae	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-fg.02	\N	\N	8192	6b57f6da	71165df59dd5ca037116dc0f46fd4f6aac6dbfd1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-fg.03	\N	\N	8192	37ea9d07	82e006b01ee12390308be530d4b68fc2404b6b91	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.00	\N	\N	8192	95e2b800	8781295e21e5202288293fb9eb558cb1835b11ea	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.01	\N	\N	8192	b99f6ff8	575cdba5bf9965c7765ce913a3376c7ba36b8291	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.02	\N	\N	8192	1202c7b2	ebae4711f124a34f19305da16657ece805e1da26	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.03	\N	\N	8192	0a64afb9	3ac6660d2b0166c58ec4fecfe37ce36e545064df	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.04	\N	\N	8192	22fa9175	fd8ea76b3a7ffaf48fc11dd3b7c58e548e3e57c5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-pro.05	\N	\N	8192	1716e2bb	771e4c20d63e4e1d99723e6355db67064a278ae5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-snd.01	\N	\N	4096	55a297cc	b34f37fca61cdba26b5671feee991d133b8697a4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-snd.02	\N	\N	4096	46fc31f6	9b1a56962b2d210b1013bc35de780c6d5b3eb4bc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	shollow	sh-snd.03	\N	\N	4096	b1f4a6a8	ba724f9cc0cc35dd31d4ad8b36a51da9d6cbfbcf	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	scramble	\N	\N	\N	\N	\N	Scramble	1981	Konami	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2d	\N	\N	2048	b89207a1	5422df979e82bcc73df49f50515fe76c126c037b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2e	\N	\N	2048	e9b4b9eb	a8ee9ddfadf5e9accedfaf81da757a88a2e55a0a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2f	\N	\N	2048	a1f14f4c	3eae2b3e4596505a8afb5c5cfb108e823c2c4319	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2h	\N	\N	2048	591bc0d9	170f9e92f0a3bee04407be27210b4fa825367688	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2j	\N	\N	2048	22f11b6b	e426ef6a7444a39a34d59799973b07d11b89f372	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2l	\N	\N	2048	705ffe49	174df3f281068c767344f751daace646360e26d6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2m	\N	\N	2048	ea26c35c	a2f3380982d93a022f46756f974fd16c4cd617de	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	2p	\N	\N	2048	94d8f5e3	f3a9c4d1d91836476fcad87ea0d243dde7171e0a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	5c	\N	\N	2048	bcd297f0	8ed78487d76fd0a917ab7b258937a46e2cd9800c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	5d	\N	\N	2048	de7912da	8558b4eff5d7e63029b325edef9914feda5834c3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	5e	\N	\N	2048	ba2fa933	1f976d8595706730e29f93027e7ab4620075c078	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	5f	\N	\N	2048	5f30311a	d64134089bebd995b3a1a089411e180c8c29f32d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scramble	5h	\N	\N	2048	516e029e	81b44eb1ce43cebde87f0a41ade2e7eb291af78d	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	sinistar	\N	\N	\N	\N	\N	Sinistar	1982	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.01	\N	\N	4096	f6f3a22c	026d8cab07734fa294a5645edbe65a904bcbc302	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.02	\N	\N	4096	cab3185c	423d1e3b0c07333ec582529bc4d0b7baf591820a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.03	\N	\N	4096	1ce1b3cc	5bc03d7249529d827dc60c087e074ab3e4ea7361	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.04	\N	\N	4096	6da632ba	72c0c3d5a5ca87ca4d95fcedaf834206e4633950	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.05	\N	\N	4096	b662e8fc	828a89d2ea13d8a362dae708f86bff54cb231887	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.06	\N	\N	4096	2306183d	703e29e6446856615760a4897c0f5d79cc7bdfb2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.07	\N	\N	4096	e5dd918e	bf4e2ada6a59d246218544d822ba5355da925924	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.08	\N	\N	4096	4785a787	8c7eca656b2c23b0da41a8c7ce51a2735cab85a4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.09	\N	\N	4096	50cb63ad	96e28e4fef98fff2649741a266fa590e0313e3b0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.10	\N	\N	4096	3d670417	81802622bee8dbea5c0f08019d87d941dcdbe292	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.11	\N	\N	4096	3162bc50	2f38e572ab9c731e38dfe9bad3cc8222a775c5ea	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	sinistar.snd	\N	\N	4096	b82f4ddb	c70c7dd6e88897920d7709a260f27810f66aade1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	speech.ic4	\N	\N	4096	4b56a626	44430cd5c110ec751b0bfb8ae99b26d443350db1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	speech.ic5	\N	\N	4096	cf3b5ffd	d5d51c550581c9d46ab331dd4fd32541a2ef598e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	speech.ic6	\N	\N	4096	ff8d2645	16fa2a602acbbc182dd96bab113ab18356f3daf0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sinistar	speech.ic7	\N	\N	4096	e1019568	442f4f3ccd2e1db2136d2ffb121ea442921f87ca	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	oldsin	\N	\N	\N	\N	\N	Sinistar Rare	1982	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinistar.snd	\N	\N	4096	b82f4ddb	c70c7dd6e88897920d7709a260f27810f66aade1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold01.rom	\N	\N	4096	3810d7b8	dcd690cbc958a2f97f022765315d77fb7c7d8e8b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold02.rom	\N	\N	4096	cab3185c	423d1e3b0c07333ec582529bc4d0b7baf591820a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold03.rom	\N	\N	4096	7c984ca9	b32b7d15194051db5d29acf95b049e2eccf6d393	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold04.rom	\N	\N	4096	cc6c4f24	b4375544e02a19458c6fcc85edb31025c0b8eb71	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold05.rom	\N	\N	4096	12285bfe	6d433103332ddda2f2af23febc0b15aa93db1f31	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold06.rom	\N	\N	4096	7a675f35	3a7e9fdb2aef52dc29d33799694737038802b6e0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold07.rom	\N	\N	4096	b0463243	95d597856a1942bd176f5f62db0d691f8f2f2932	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold08.rom	\N	\N	4096	909040d4	5361cc378bdace0799227e901341747dce9bb029	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold09.rom	\N	\N	4096	cc949810	2d2d1cccd7e43b63e424c34ab5215a412e2b9809	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold10.rom	\N	\N	4096	ea87a53f	4e4bad5315a8f5740c926ee5681879919a5be37f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	oldsin	sinold11.rom	\N	\N	4096	88d36e80	bb9adaf5b73f9874e52dc2f5fd35e22f8b4fc258	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	snowbros	\N	\N	\N	\N	\N	Snow Brothers	1990	Toaplan (Romstar license)	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	ch0	\N	\N	131072	36d84dfe	5d45a750220930bc409de30f19282bb143fbf94f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	ch1	\N	\N	131072	76347256	48ec03965905adaba5e50eb3e42a2813f7883bb4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	ch2	\N	\N	131072	fdaa634c	1271c74df7da7596caf67caae3c51b4c163a49f4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	ch3	\N	\N	131072	34024aef	003a9b9ee3aaab3d787894d3d4126d372b19d2a8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	snowbros.2a	\N	\N	131072	ab91cc1e	8cff61539dc7d35fcbf110d3e54fc1883e7b8509	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	snowbros.3a	\N	\N	131072	10cb37e1	786be4640f8df2c81a32decc189ea7657ace00c6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	snowbros	snowbros.4	\N	\N	32768	e6eab4e4	d08187d03b21192e188784cb840a37a7bdb5ad32	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	solarfox	\N	\N	\N	\N	\N	Solar Fox	1981	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.3b	\N	\N	4096	8c40f6eb	a323897cfa8771edd28d58d806913e62110a2689	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.4b	\N	\N	4096	4d47bd7e	0cfa09f2c1fe6d662c3a96abc43edf431ccf6d02	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.4d	\N	\N	4096	bd5d25ba	b7be1250dfb6af9cc0f9c6b446fb183528eab7de	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.4g	\N	\N	4096	ba019a60	81923f8c51eedfef6f5e9d6ace1d785d7afafc14	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.5b	\N	\N	4096	b52c3bd5	bc289641830a3c6640303b1a799c378bf456bed1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.5d	\N	\N	4096	dd57d817	059a020313cf929130d1ae9a80f3b91c54fe7699	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.5g	\N	\N	4096	7ff0364e	b04034fc076008302931a485e00762dc34660498	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.6d	\N	\N	4096	bd993cd9	c074a6a40d0b9c0f4bf3fc5982263c89549fb338	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfcpu.7d	\N	\N	4096	8ad8731d	ffd19c3fbad3c5a240ab27963812cc300f3d7b89	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfsnd.7a	\N	\N	4096	cdecf83a	5acd2709e214408d756b39916bb98cd4ecda7988	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfsnd.8a	\N	\N	4096	cb7788cb	9e86f9131a6f0fc96dd436e21baf45e215ee65f4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfsnd.9a	\N	\N	4096	304896ce	00ff640eab50022da980cdc5ce8cedebaaebc9cf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfvid.1a	\N	\N	8192	9d9b5d7e	4896c532a3d5763284a4403e8558f634f7b968d8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfvid.1b	\N	\N	8192	78801e83	23b5811a03fe4ad576c5313d2205203577300159	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfvid.1d	\N	\N	8192	4d8445cf	fbe427da0e758b79eb2230713f2cd12e6f8bdeb7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarfox	sfvid.1e	\N	\N	8192	3da25495	e7b703bc8caca7497af92efc869c6f1b7dbc8bf1	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	solarq	\N	\N	\N	\N	\N	Solar Quest	1981	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarq	solar.6p	\N	\N	4096	d6c16bcc	6953bdc698da060d37f6bc33a810ba44595b1257	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarq	solar.6r	\N	\N	4096	b763fff2	af1fd978e46a4aee3048e6e36c409821d986f7ee	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarq	solar.6t	\N	\N	4096	1f3c5333	58d847b5f009a0363ae116768b22d0bcfb3d60a4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	solarq	solar.6u	\N	\N	4096	a5970e5c	9ac07924ca86d003964022cffdd6a0436dde5624	\N	\N	\N	\N	\N	\N	
