game	NeoRAGEx_v0.6b	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball (set 1)	1991	SNK / Pallas	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c1.rom	\N	\N	4194304	3c36ca70	913efb0314504bbb4c65a662e1697050379f1477	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c2.rom	\N	\N	4194304	a3ba866a	92da92677af9277e30de7f1f977938854c33065f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c3.rom	\N	\N	4194304	665c9f16	7ec781a49a462f395b450460b29493f55134eac2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c4.rom	\N	\N	4194304	7f5d03db	365ed266c121f4df0bb76898955a8ae0e668a216	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c5.rom	\N	\N	4194304	d3135644	4ad0018fe1faf240ca630981590570deb34ae67d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c6.rom	\N	\N	4194304	5a1087bd	f39cd6de937aec53d856fae601ed852fb0469185	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c7.rom	\N	\N	2097152	c88f7035	c29a428b741f4fe7b71a3bc23c87925b6bc1ca8f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kizuna	ke_c8.rom	\N	\N	2097152	484ce3ba	4f21ed20ce6e2b67e2b079404599310c94f591ff	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kof94	\N	\N	\N	neogeo	\N	The King of Fighters '94	1994	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_p1.rom	\N	\N	2097152	f10a2042	d08a3f3c28be4b1793de7d362456281329fe1828	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_s1.rom	\N	\N	131072	825976c1	cb6a70bdd95d449d25196ca269b621c362db6743	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_m1.rom	\N	\N	131072	f6e77cf5	292a3e3a4918ffe72bd1c41acb927b91844e035e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_v1.rom	\N	\N	2097152	8889596d	c9ce713b720511438dbd3fe3bcc7c246f475c6a2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_v2.rom	\N	\N	2097152	25022b27	2b040a831c3c92ac6e4719de38009a0d55b64f6b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_v3.rom	\N	\N	2097152	83cf32c0	34a31a37eb10945b5169e96321bcea06eec33a00	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c1.rom	\N	\N	2097152	b96ef460	e52f5303c17b50ce165c008be2837336369c110b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c2.rom	\N	\N	2097152	15e096a7	237c2a3d059de00bfca66e0016ed325d7a32bfec	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c3.rom	\N	\N	2097152	54f66254	c594384bcd8b03beb8c595591505fecc44b185ac	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c4.rom	\N	\N	2097152	0b01765f	ec1fdcc944611408367bf5023d4ebe7edd9dfa88	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c5.rom	\N	\N	2097152	ee759363	8a5621c1b1f8267b9b9b6a14ab4944de542e1945	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c6.rom	\N	\N	2097152	498da52c	1e6e6202ee053a5261db889177ce3a087e078bda	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c7.rom	\N	\N	2097152	62f66888	ac91a0eab0753bee175ad40213a4ae5d38ed5b87	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof94	kof94_c8.rom	\N	\N	2097152	fe0a235d	a45c66836e4e3c77dfef9d4c6cc422cb59169149	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kof95	\N	\N	\N	neogeo	\N	The King of Fighters '95	1995	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_p1.rom	\N	\N	2097152	5e54cf95	41abe2042fdbb1526e92a0789976a9b1ac5e60f0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_s1.rom	\N	\N	131072	de716f8a	f7386454a943ed5caf625f67ee1d0197b1c6fa13	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_m1.rom	\N	\N	131072	6f2d7429	6f8462e4f07af82a5ca3197895d5dcbb67bdaa61	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_v1.rom	\N	\N	4194304	21469561	f35c72d31f026efc9e74bc4f198a123999ab3fc3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_v2.rom	\N	\N	4194304	ef8c08c7	cf5c4665948a3b0dc8b290843e2655c11875f82c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_v3.rom	\N	\N	1048576	d683a338	eb9866b4b286edc09963cb96c43ce0a8fb09adbb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c1.rom	\N	\N	4194304	33bf8657	79b0f0eb4e5c172f36c296ccabeb474804f7645a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c2.rom	\N	\N	4194304	f21908a4	a0bec5961396e62af553ba5293b1007cdf9fbf62	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c3.rom	\N	\N	4194304	0cee1ddb	f63c05020c5bee37c2598fd235d76157baea6c68	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c4.rom	\N	\N	4194304	729db15d	6167a601463d7aaba1c8d470b346a82e9aef8bb5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c5.rom	\N	\N	4194304	fd45472a	e2d370bf629390e54c6c124570970ae7e568eee7	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c6.rom	\N	\N	4194304	5ab5ea75	f68ce2f621e6b6c94080cad00e84e8b42d1d68a9	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c7.rom	\N	\N	1048576	9904025f	eec770746a0ad073f7d353ab16a2cc3a5278d307	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof95	kof95_c8.rom	\N	\N	1048576	78eb0f9b	2925ea21ed2ce167f08a25589e94f28643379034	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kof96	\N	\N	\N	neogeo	\N	The King of Fighters '96	1996	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_p1.rom	\N	\N	1048576	52755d74	4232d627f1d2e6ea9fc8cf01571d77d4d5b8a1bb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_p2.rom	\N	\N	2097152	002ccb73	3ae8df682c75027ca82db25491021eeba00a267e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_s1.rom	\N	\N	131072	1254cbdb	fce5cf42588298711a3633e9c9c1d4dcb723ac76	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_m1.rom	\N	\N	131072	dabc427c	b76722ed142ee7addceb4757424870dbd003e8b3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_v1.rom	\N	\N	4194304	63f7b045	1353715f1a8476dca6f8031d9e7a401eacab8159	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_v2.rom	\N	\N	4194304	25929059	6a721c4cb8f8dc772774023877d4a9f50d5a9e31	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_v3.rom	\N	\N	2097152	92a2257d	5064aec78fa0d104e5dd5869b95382aa170214ee	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c1.rom	\N	\N	4194304	7ecf4aa2	f773c4c1f05d58dd37e7bb2ac1d1e0ec43998a71	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c2.rom	\N	\N	4194304	05b54f37	cc31653fe4cb05201fba234e080cb9c7a7592b1b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c3.rom	\N	\N	4194304	64989a65	e6f3749d43be0afa9dad7b085cb782ba694252ca	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c4.rom	\N	\N	4194304	afbea515	ae875052728de33174827705646bd14cf3937b5c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c5.rom	\N	\N	4194304	2a3bbd26	7c1a7e50a10a1b082e0d0d515c34135ee9f995ac	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c6.rom	\N	\N	4194304	44d30dc7	c8ae001e37224b55d9e4a4d99f6578b4f6eb055f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c7.rom	\N	\N	4194304	3687331b	2be95caab76d7af51674f93884330ba73a6053e4	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof96	kof96_c8.rom	\N	\N	4194304	fa1461ad	6c71a7f08e4044214223a6bf80984582ab5e0328	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kof97	\N	\N	\N	neogeo	\N	The King of Fighters '97	1997	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_p1.rom	\N	\N	1048576	7db81ad9	8bc42be872fd497eb198ca13bf004852b88eb1dc	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_p2.rom	\N	\N	4194304	158b23f6	9744620a70513490aaf9c5eda33e5ec31222be19	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_s1.rom	\N	\N	131072	8514ecf5	18d8e7feb51ea88816f1c786932a53655b0de6a0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_m1.rom	\N	\N	131072	45348747	ed77cbae2b208d1177a9f5f6e8cd57070e90b65b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_v1.rom	\N	\N	4194304	22a2b5b5	ebdbc977332e6d93e266755000b43857e0082965	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_v2.rom	\N	\N	4194304	2304e744	98d283e2bcc9291a53f52afd35ef76dfb0828432	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_v3.rom	\N	\N	4194304	759eb954	54e77c4e9e6b89458e59824e478ddc33a9c72655	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c1.rom	\N	\N	8388608	5f8bf0a1	e8b63bbc814de171fd18c5864a7fc639970c1ecf	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c2.rom	\N	\N	8388608	e4d45c81	fdb2b9326362e27b1c7a5beb977e0bc537488186	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c3.rom	\N	\N	8388608	581d6618	14d3124a08ded59f86932c6b28e1a4e48c564ccd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c4.rom	\N	\N	8388608	49bb1e68	f769c1bd1b019521111ff3f0d22c63cb1f2640ef	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c5.rom	\N	\N	4194304	34fc4e51	b39c65f27873f71a6f5a5d1d04e5435f874472ee	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof97	kof97_c6.rom	\N	\N	4194304	4ff4d47b	4d5689ede24a5fe4330bd85d4d3f4eb2795308bb	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kof98	\N	\N	\N	neogeo	\N	The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends	1998	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_p1.rom	\N	\N	1048576	61ac868a	26577264aa72d6af272952a876fcd3775f53e3fa	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_p2.rom	\N	\N	4194304	980aba4c	5e735929ec6c3ca5b2efae3c7de47bcbb8ade2c5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_s1.rom	\N	\N	131072	7f7b4805	80ee6e5d0ece9c34ebca54b043a7cb33f9ff6b92	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_m1.rom	\N	\N	262144	4e7a6b1b	b54d08f88713ed0271aa06f9f7c9c572ef555b1a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_v1.rom	\N	\N	4194304	b9ea8051	49606f64eb249263b3341b4f50cc1763c390b2af	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_v2.rom	\N	\N	4194304	cc11106e	d3108bc05c9bf041d4236b2fa0c66b013aa8db1b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_v3.rom	\N	\N	4194304	044ea4e1	062a2f2e52098d73bc31c9ad66f5db8080395ce8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_v4.rom	\N	\N	4194304	7985ea30	54ed5f0324de6164ea81943ebccb3e8d298368ec	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c1.rom	\N	\N	8388608	e564ecd6	78f22787a204f26bae9b2b1c945ddbc27143352f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c2.rom	\N	\N	8388608	bd959b60	2c97c59e77c9a3fe7d664e741d37944f3d56c10b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c3.rom	\N	\N	8388608	22127b4f	bd0d00f889d9da7c6ac48f287d9ed8c605ae22cf	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c4.rom	\N	\N	8388608	0b4fa044	fa13c3764fae6b035a626601bc43629f1ebaaffd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c5.rom	\N	\N	8388608	9d10bed3	4d44addc7c808649bfb03ec45fb9529da413adff	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c6.rom	\N	\N	8388608	da07b6a2	9c3f0da7cde1ffa8feca89efc88f07096e502acf	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c7.rom	\N	\N	8388608	f6d7a38a	dd295d974dd4a7e5cb26a3ef3febcd03f28d522b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kof98	kof98_c8.rom	\N	\N	8388608	c823e045	886fbf64bcb58bc4eabb1fc9262f6ac9901a0f28	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kotm	\N	\N	\N	neogeo	\N	King of the Monsters	1991	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.038	\N	\N	524288	d239c184	feb139ce089385b6b1bc95970c4d7ae4fd8a7c7f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.03c	\N	\N	524288	7291a388	16e22a8eef5391fa43d92d702f14a746dedf292b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.378	\N	\N	131072	1a2eeeb3	8d2b96d395020197bc59294b6b0c8d62b1d8d4dd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.4f8	\N	\N	131072	0296abcb	560046f256cd339fa685d0d38d55317cb6adfa99	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.1f8	\N	\N	524288	c3df83ba	2f015ccf99de241861e05e81ad47faf02aec3290	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.1fc	\N	\N	524288	22aa6096	c98fdc9fa589907cae1f7a2814fa32913d6c8648	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.1f8	\N	\N	524288	df9a4854	f9612d82ce476f8c973ce60a982ae8007bd051a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.1fc	\N	\N	524288	71f53a38	0fa03a2c719cc413ab163d166f93fcdc89646066	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.538	\N	\N	524288	493db90e	fb22e4f5437d9402c531779215cf675daa35401f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.53c	\N	\N	524288	0d211945	4edef3bdd73e402ab606ac27013a2b8c1467667c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.538	\N	\N	524288	cabb7b58	e7be9c459c17dddc3a812981e14fc2e0a3fb5ec3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.53c	\N	\N	524288	c7c20718	52a2d7f4f8baede451959a351d2badf080b1e20e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.638	\N	\N	524288	8bc1c3a0	789f990b2b12bff7335a40a0ca6e64824dd6d4e2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001a.63c	\N	\N	524288	cc793bbf	b88075e388d68601bb0e56f621a22abaf90ef39c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.638	\N	\N	524288	fde45b59	72ddca41b6cd595246eb8c8bb0c2e614c53e828c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm	n058001b.63c	\N	\N	524288	b89b4201	74322700b9e8cf30b7d025be3909e93e1bfdaaf9	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	kotm2	\N	\N	\N	neogeo	\N	King of the Monsters 2 - The Next Thing	1992	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_p1.rom	\N	\N	524288	b372d54c	b70fc6f72e16a66b6e144cc01370548e3398b8b8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_p2.rom	\N	\N	524288	28661afe	6c85ff6ab334b1ca744f726f42dac211537e7315	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_s1.rom	\N	\N	131072	63ee053a	7d4b92bd022708975b1470e8f24d1f5a712e1b94	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_m1.rom	\N	\N	131072	0c5b2ad5	15eb5ea10fecdbdbcfd06225ae6d88bb239592e7	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_v1.rom	\N	\N	2097152	86d34b25	89bdb614b0c63d678962da52e2f596750d20828c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_v2.rom	\N	\N	1048576	8fa62a0b	58ac2fdd73c542eb8178cfc4adfa0e5940183283	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_c1.rom	\N	\N	2097152	6d1c4aa9	4fbc9d7cb37522ec298eefbe38c75a2d050fbb4a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_c2.rom	\N	\N	2097152	f7b75337	4d85f85948c3e6ed38b0b0ccda79de3ce026e2d9	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_c3.rom	\N	\N	2097152	40156dca	909b04757f1b90f225dde3a4c65c6a7d3e0d7289	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	kotm2	kotm2_c4.rom	\N	\N	2097152	b0d44111	9ef02149c87aeeb9fca611e57139e3ccf9ae72cd	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	lastblad	\N	\N	\N	neogeo	\N	The Last Blade / Bakumatsu Roman - Gekkano Kenshi	1997	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_p1.rom	\N	\N	1048576	cd01c06d	d66142571afe07c6191b52f319f1bc8bc8541c14	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_p2.rom	\N	\N	4194304	0fdc289e	1ff31c0b0f4f9ddbedaf4bcf927faaae81892ec7	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_s1.rom	\N	\N	131072	95561412	995de272f572fd08d909d3d0af4251b9957b3640	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_m1.rom	\N	\N	131072	087628ea	48dcf739bb16699af4ab8ed632b7dcb25e470e06	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_v1.rom	\N	\N	4194304	ed66b76f	8a05ff06d9b6f01c6c16b3026282eaabb0e25b44	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_v2.rom	\N	\N	4194304	a0e7f6e2	753ff74fa9294f695aae511ae01ead119b114a57	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_v3.rom	\N	\N	4194304	a506e1e2	b3e04ba1a5cb50b77c6fbe9fe353b9b64b6f3f74	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_v4.rom	\N	\N	2097152	13583c4b	8b84dd4117bb0d535f30531499621622967b2344	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c1.rom	\N	\N	8388608	9f7e2bd3	2828aca0c0f5802110f10453c1cf640f69736554	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c2.rom	\N	\N	8388608	80623d3c	ad460615115ec8fb25206f012da59ecfc8059b64	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c3.rom	\N	\N	8388608	91ab1a30	e3cf9133784bef2c8f1bfe45f277ccf82cc6f6a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c4.rom	\N	\N	8388608	3d60b037	78a50233bcd19e92c7b6f7ee1a53417d9db21f6a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c5.rom	\N	\N	2097152	17bbd7ca	7abb4ae5d3f5bb488c20ffe59496316bce999c23	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	lastblad	lb_c6.rom	\N	\N	2097152	5c35d541	6bdd3e8abc0e577420762aea5ab20b1360868905	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	lastbld2	\N	\N	\N	neogeo	\N	The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekkano Kenshi	1998	SNK	\N	\N	\N	
