game	nonmame	sfzch	\N	\N	\N	\N	\N	CPS Changer (Street Fighter ZERO)	1995	Capcom	\N	\N	\N	
game_rom	nonmame	fr2ch	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	fr2ch	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	fr2ch	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	ltorb1	\N	\N	\N	neogeo	\N	Jonas Indiana and the Lost Temple of RA (20050717) [Homebrew]	2005	blastar@gmx.net	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-p1.rom	\N	\N	262144	353f6b05	ae2ebb9a08e936a86cd09aaafda9e90826461bbf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-s1.rom	\N	\N	65536	8224d8b7	2e7b176e5dffd8a44fa813b928155801d80b1ee6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-c1.rom	\N	\N	524288	8b607198	23dc0b285518f3e80a8feab4d674d625e76e8896	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-c2.rom	\N	\N	524288	6b96b59c	a62600c337d7f6821ce56bdfd5c484f05c88187f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-m1.rom	\N	\N	65536	6847fd52	6e6d9045299966d41e3f193b3aff032d5b5e135d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	nnp-v1.rom	\N	\N	524288	0329c2e7	44c7f04d4e37fb5a06b0366d291f80c3a67a46f5	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	asia-s3.rom	asia-s3.rom	\N	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sp1.jipan.1024	sp1.jipan.1024	\N	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	neo-po.bin	neo-po.bin	\N	131072	16d0c132	4e4a440cae46f3889d20234aebd7f8d5f522e22c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	neo-epo.bin	neo-epo.bin	\N	131072	d27a71f1	1b3b22092f30c4d1b2c15f04d1670eb1e9fbea07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	neodebug.bin	neodebug.bin	\N	131072	698ebb7d	081c49aa8cc7dad5939833dc1b18338321ea0a07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	uni-bios.rom	uni-bios.rom	\N	131072	601720ae	1b8a72c720cdb5ee3f1d735bbcf447b09204b8d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sp-e.sp1	sp-e.sp1	\N	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sp-j2.rom	sp-j2.rom	\N	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sp-s.sp1	sp-s.sp1	\N	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ltorb1	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	neo2500	\N	\N	\N	neogeo	\N	Neo 2500 Demo [Demo]	2004	blastar@gmx.net	\N	\N	\N	
game_rom	nonmame	neo2500	2500-p1.bin	\N	\N	524288	2321c0d8	e0d535af20f271794dc14c83ff3ffbc1f6bf98d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	2500-s1.bin	\N	\N	65536	1a37925c	2060196c3a4d5dcc75aa62e5f02b0d397ec54b1b	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	2500-c1.bin	\N	\N	524288	8c304b56	f99298b7942c0bafb6b8038b2ac3b80b75034e34	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	2500-c2.bin	\N	\N	524288	9a0758d6	ac1c147fe55c80082c9a68a86c30b516ff086cc4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	202-m1.bin	\N	\N	131072	9c0291ea	3fa67c62acba79be6b3a98cc1601e45569fa11ae	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	202-v1.bin	\N	\N	524288	debeb8fb	49a3d3578c087f1a0050168571ef8d1b08c5dc05	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	asia-s3.rom	asia-s3.rom	\N	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sp1.jipan.1024	sp1.jipan.1024	\N	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	neo-po.bin	neo-po.bin	\N	131072	16d0c132	4e4a440cae46f3889d20234aebd7f8d5f522e22c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	neo-epo.bin	neo-epo.bin	\N	131072	d27a71f1	1b3b22092f30c4d1b2c15f04d1670eb1e9fbea07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	neodebug.bin	neodebug.bin	\N	131072	698ebb7d	081c49aa8cc7dad5939833dc1b18338321ea0a07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	uni-bios.rom	uni-bios.rom	\N	131072	601720ae	1b8a72c720cdb5ee3f1d735bbcf447b09204b8d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sp-e.sp1	sp-e.sp1	\N	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sp-j2.rom	sp-j2.rom	\N	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sp-s.sp1	sp-s.sp1	\N	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	neo2500	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	ngem2k	\N	\N	\N	neogeo	\N	NGEM2K (beta 2006-01-18) [Homebrew]	2006	homebrew	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-p1.bin	\N	\N	524288	f2c42fe3	fcd7453019ad21ecf77999a60b6792fc8d72d409	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-s1.bin	\N	\N	65536	fb3c02d2	961cf3cfd56e9ace059265f0ff4c283289972938	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-c1.bin	\N	\N	1048576	a8e2ab47	69a6ee8f659a63600a48e31b10782fba263e32e2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-c2.bin	\N	\N	1048576	a738ea1c	3b71f43ff30f4b15b5cd85dd9e95ebc7e84eb5a3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-m1.bin	\N	\N	131072	b1f44a15	a1d7b498430b713b15ce886bac2ea473adadfb0c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	ngem-v1.bin	\N	\N	524288	c32199f0	2e17a6736c27d703c64d58fdc1b43edd8bb36d35	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	asia-s3.rom	asia-s3.rom	\N	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sp1.jipan.1024	sp1.jipan.1024	\N	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	neo-po.bin	neo-po.bin	\N	131072	16d0c132	4e4a440cae46f3889d20234aebd7f8d5f522e22c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	neo-epo.bin	neo-epo.bin	\N	131072	d27a71f1	1b3b22092f30c4d1b2c15f04d1670eb1e9fbea07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	neodebug.bin	neodebug.bin	\N	131072	698ebb7d	081c49aa8cc7dad5939833dc1b18338321ea0a07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	uni-bios.rom	uni-bios.rom	\N	131072	601720ae	1b8a72c720cdb5ee3f1d735bbcf447b09204b8d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sp-e.sp1	sp-e.sp1	\N	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sp-j2.rom	sp-j2.rom	\N	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sp-s.sp1	sp-s.sp1	\N	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	ngem2k	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	poknight	\N	\N	\N	neogeo	\N	Poker Night [Homebrew]	????	Jeff Kurtz	\N	\N	\N	
game_rom	nonmame	poknight	2003-p1.bin	\N	\N	524288	750421ee	0a86823456a82506bc96989c361626be4b3ceeaf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	2003-s1.bin	\N	\N	131072	a26d2f09	e7da6005a66e52f5479f9fe9f0cc67527dcb5d04	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	2003-c1.bin	\N	\N	524288	5fb2b761	12ec2abcd199da866519aca767818a080d9b40bf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	2003-c2.bin	\N	\N	524288	f2b570e3	1c8d8dc75651ec788729bfc7198c926285ad6080	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	nnp-m1.rom	\N	\N	65536	7669de64	caa170b561df4f68000beaad41d942c66a4a10ee	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	nnp-v1.rom	\N	\N	524288	504bf849	13a184ec9e176371808938015111f8918cb4df7d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	asia-s3.rom	asia-s3.rom	\N	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sp1.jipan.1024	sp1.jipan.1024	\N	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	neo-po.bin	neo-po.bin	\N	131072	16d0c132	4e4a440cae46f3889d20234aebd7f8d5f522e22c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	neo-epo.bin	neo-epo.bin	\N	131072	d27a71f1	1b3b22092f30c4d1b2c15f04d1670eb1e9fbea07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	neodebug.bin	neodebug.bin	\N	131072	698ebb7d	081c49aa8cc7dad5939833dc1b18338321ea0a07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	uni-bios.rom	uni-bios.rom	\N	131072	601720ae	1b8a72c720cdb5ee3f1d735bbcf447b09204b8d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sp-e.sp1	sp-e.sp1	\N	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sp-j2.rom	sp-j2.rom	\N	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sp-s.sp1	sp-s.sp1	\N	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	poknight	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	beast	\N	\N	\N	neogeo	\N	Shadow of the Beast (Neo Geo demo) [Demo]	????	Jeff Kurtz	\N	\N	\N	
game_rom	nonmame	beast	2002-p1.bin	\N	\N	524288	1f9e62a4	f245ce9802c5deb257a11fa714b2d1d4d72fc786	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	2002-s1.bin	\N	\N	131072	05a417f5	932eeab5ba06f654ed39112c71a4e5a1f78c70bd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	2002-c1.bin	\N	\N	524288	e1974741	175b09778875a18f12e7b34c53862ac8c93141c1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	2002-c2.bin	\N	\N	524288	9f5b9cf6	857595fc93bfec069c8b1cf647ab9feedce56f1f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	nnp-m1.rom	\N	\N	65536	7669de64	caa170b561df4f68000beaad41d942c66a4a10ee	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	nnp-v1.rom	\N	\N	524288	504bf849	13a184ec9e176371808938015111f8918cb4df7d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	asia-s3.rom	asia-s3.rom	\N	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sp1.jipan.1024	sp1.jipan.1024	\N	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	neo-po.bin	neo-po.bin	\N	131072	16d0c132	4e4a440cae46f3889d20234aebd7f8d5f522e22c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	neo-epo.bin	neo-epo.bin	\N	131072	d27a71f1	1b3b22092f30c4d1b2c15f04d1670eb1e9fbea07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	neodebug.bin	neodebug.bin	\N	131072	698ebb7d	081c49aa8cc7dad5939833dc1b18338321ea0a07	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	uni-bios.rom	uni-bios.rom	\N	131072	601720ae	1b8a72c720cdb5ee3f1d735bbcf447b09204b8d9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sp-e.sp1	sp-e.sp1	\N	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sp-j2.rom	sp-j2.rom	\N	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sp-s.sp1	sp-s.sp1	\N	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sm1.sm1	sm1.sm1	\N	131072	94416d67	42f9d7ddd6c0931fd64226a60dc73602b2819dcf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	beast	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	svcpcbnd	\N	\N	svcpcb	svcpcb	\N	SNK vs. CAPCOM SVC CHAOS (JAMMA PCB, set 1, decrypted C) [Hack]	2003	SNK Playmore	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-p1.bin	269-p1.bin	\N	33554432	432cfdfc	19b40d32188a8bace6d2d570c6cf3d2f1e31e379	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-c1_decrypted.bin	\N	\N	33554432	382ce01f	8eec32f70169de83fc15df470aba9c51c312b577	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-c2_decrypted.bin	\N	\N	33554432	88ad01ec	da223bc09aa465ea6c15954c45fefbf3ee79a4d7	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-m1_decrypted.bin	269-m1_decrypted.bin	\N	524288	7b7bf462	7466a6962de5242f71b9c52d7bd21a9832115e11	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-m1.bin	269-m1.bin	\N	524288	f6819d00	d3bbe09df502464f104e53501708ac6e2c1832c6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-v1.bin	269-v1.bin	\N	8388608	c659b34c	1931e8111ef43946f68699f8707334c96f753a1e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	269-v2.bin	269-v2.bin	\N	8388608	dd903835	e58d38950a7a8697bb22a1cc7a371ae6664ae8f9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	sp-4x.sp1	sp-4x.sp1	\N	524288	b4590283	47047ed5b6062babc0a0bebcc30e4b3f021e115a	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	svcpcbnd	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	k2k3pcbd	\N	\N	kf2k3pcb	kf2k3pcb	\N	The King of Fighters 2003 (Japan, JAMMA PCB, decrypted C) [Hack]	2003	SNK Playmore	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-p1.bin	271-p1.bin	\N	4194304	b9da070c	1a26325af142a4dd221c336061761468598c4634	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-p2.bin	271-p2.bin	\N	4194304	da3118c4	582e4f44f03276adecb7b2848d3b96bf6da57f1e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-p3.bin	271-p3.bin	\N	1048576	5cefd0d2	cddc3164629fed4b6f715e12b109ad35d1009355	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c1_decrypted.bin	\N	\N	16777216	c29acd28	8a10409c5a9ad95fa9b56e94c14f1b96101fb179	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c2_decrypted.bin	\N	\N	16777216	328e80b1	c7f8069488be1a88a2ea03718b6a131f5c96bd3f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c3_decrypted.bin	\N	\N	16777216	020a11f1	85cfae76234f72b0039ebc02f931bb2a9c10b1af	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c4_decrypted.bin	\N	\N	16777216	991b5ed2	99c4c470bc9cb388773e27de6df4a16803fc7b45	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c5_decrypted.bin	\N	\N	16777216	c2de8b66	40c2ea48fc20d470163a9dbb40c0276fc4cfceb9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-c6_decrypted.bin	\N	\N	16777216	3ff750db	714f14a2eb2df6f25d10a6b6aff4b3adfbc7a5dc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-m1_decrypted.bin	271-m1_decrypted.bin	\N	524288	0e86af8f	769102b67bb1a699cfa5674d66cdb46ae633cb65	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-m1.bin	271-m1.bin	\N	524288	d6bcf2bc	df78bc95990eb8e8f3638dde6e1876354df7fe84	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-v1.bin	271-v1.bin	\N	16777216	1d96154b	1d4e262b0d30cee79a4edc83bb9706023c736668	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	271-bios.bin	271-bios.bin	\N	524288	148dd727	2cf592a16c7157de02a989675d47965f2b3a44dd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	k2k3pcbd	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game	nonmame	bangbedp	\N	\N	bangbead	bangbead	\N	Bang Bead (Prototype?) [Prototype]	2000	Visco	\N	\N	\N	
game_rom	nonmame	bangbedp	259-p1.bin	259-p1.bin	\N	2097152	88a37f8b	566db84850fad5e8fe822e8bba910a33e083b550	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-s1p.bin	\N	\N	131072	bb50fb2d	7372939f328fb5e7d09c16985e09ae8c34702b0c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-c1p.bin	\N	\N	2097152	e3919e44	54c722414b5a7ad311dc8ddf6fdda88535e829d1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-c2p.bin	\N	\N	2097152	baf5a320	ead3d81d9b4aeb45af4f9cb5c38157f2236b506c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-c3p.bin	\N	\N	1048576	c8e52157	f10f58e905c4cbaf182b20e63abe5364462133c5	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-c4p.bin	\N	\N	1048576	69fa8e60	29c1fbdb79dedf1470683202e2cb3435732d9275	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-m1.bin	259-m1.bin	\N	131072	85668ee9	7d3f51710cf90c097cd3faaeeef10ceb85cbb3e8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-v1p.bin	\N	\N	2097152	e97b9385	d213cae6cf5732b8ab1f8a8cf04afee5dfd9a260	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-v2p.bin	\N	\N	2097152	b0cbd70a	fc7c8183f8ff9800e8aae7c8d44d962300058cfb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	259-v3p.bin	\N	\N	1048576	97528fe9	8f5eddbb3a9a225492479d1a44801f3916c8e791	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	vs-bios.rom	vs-bios.rom	\N	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	bangbedp	usa_2slt.bin	usa_2slt.bin	\N	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	\N	\N	\N	\N	\N	
