game	CottAGE_v0.12	1942	\N	\N	\N	\N	\N	1942 (set 1)	1984	Capcom	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	c_5h_b.bin	\N	\N	4096	1d28895d	63792cab215fc2a7b0e8ee61d8115045571e9d42	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	l_4m_b.bin	l_4m_b.bin	\N	2048	59f8054d	793dba9bf5a5fe76328acdfb90815c243d2a65f1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	l_4n_b.bin	l_4n_b.bin	\N	2048	672e4714	92e5d379f4838ac1fa44d448ce7d142dae42102f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	l_4r_b.bin	l_4r_b.bin	\N	2048	feaa59ee	ecf95db5a20098804fc8bd59232c66e2e0ed3db4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	l_4s_b.bin	l_4s_b.bin	\N	2048	20f2ef7e	3bc482a38bf579033f50082748ee95205b0f673d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	v-5e.bpr	v-5e.bpr	\N	256	b869b8f5	c2bdccbf2654b64ea55cd589fd21323a9178a660	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	v_5h_b.bin	v_5h_b.bin	\N	2048	12c8c95d	a57ff5a231c45252a63b354137c920a1379b70a3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjo1	v_5k_b.bin	\N	\N	2048	3684f914	882ae48ec1eabf5d350438dfec37ab20f7ee155d	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkongjp	\N	\N	dkong	dkong	\N	Donkey Kong (Japan set 1)	1981	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	5g.cpu	\N	\N	4096	d326599b	94c7382604d0a123a442d53f9641f366dfbb7631	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	5h.cpu	\N	\N	4096	ff31ac89	9626a9e6df0d1b0ff273dbbe986f670200f91f75	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	c-2j.bpr	c-2j.bpr	\N	256	d6412358	f9c872da2fe8e800574ae3bf483fb3ccacc92eb3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	c-2k.bpr	c-2k.bpr	\N	256	e273ede5	b50ec9e1837c00c20fb2a4369ec7dd0358321127	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	c_5f_b.bin	\N	\N	4096	424f2b11	e4f096f2bbd37281f42a5f8e083738f55c07f3dd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	c_5k_b.bin	\N	\N	4096	394d6007	57e5ae76ef5d4a2fa9cd860b6c6be03b6d5ed5ba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	l_4m_b.bin	l_4m_b.bin	\N	2048	59f8054d	793dba9bf5a5fe76328acdfb90815c243d2a65f1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	l_4n_b.bin	l_4n_b.bin	\N	2048	672e4714	92e5d379f4838ac1fa44d448ce7d142dae42102f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	l_4r_b.bin	l_4r_b.bin	\N	2048	feaa59ee	ecf95db5a20098804fc8bd59232c66e2e0ed3db4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	l_4s_b.bin	l_4s_b.bin	\N	2048	20f2ef7e	3bc482a38bf579033f50082748ee95205b0f673d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	v-5e.bpr	v-5e.bpr	\N	256	b869b8f5	c2bdccbf2654b64ea55cd589fd21323a9178a660	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	v_5h_b.bin	v_5h_b.bin	\N	2048	12c8c95d	a57ff5a231c45252a63b354137c920a1379b70a3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjp	v_5k_b.bin	\N	\N	2048	3684f914	882ae48ec1eabf5d350438dfec37ab20f7ee155d	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkongo	\N	\N	dkong	dkong	\N	Donkey Kong (US set 2)	1981	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	c-2j.bpr	c-2j.bpr	\N	256	d6412358	f9c872da2fe8e800574ae3bf483fb3ccacc92eb3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	c-2k.bpr	c-2k.bpr	\N	256	e273ede5	b50ec9e1837c00c20fb2a4369ec7dd0358321127	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	c_5ct_g.bin	c_5ct_g.bin	\N	4096	5ec461ec	acb11a8fbdbb3ab46068385fe465f681e3c824bd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	c_5f_b.bin	\N	\N	4096	424f2b11	e4f096f2bbd37281f42a5f8e083738f55c07f3dd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	c_5h_b.bin	\N	\N	4096	1d28895d	63792cab215fc2a7b0e8ee61d8115045571e9d42	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	l_4m_b.bin	l_4m_b.bin	\N	2048	59f8054d	793dba9bf5a5fe76328acdfb90815c243d2a65f1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	l_4n_b.bin	l_4n_b.bin	\N	2048	672e4714	92e5d379f4838ac1fa44d448ce7d142dae42102f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	l_4r_b.bin	l_4r_b.bin	\N	2048	feaa59ee	ecf95db5a20098804fc8bd59232c66e2e0ed3db4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	l_4s_b.bin	l_4s_b.bin	\N	2048	20f2ef7e	3bc482a38bf579033f50082748ee95205b0f673d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	tkg3c.5k	\N	\N	4096	553b89bb	61611df9e2748fdcd31821038dcc0e16dc933873	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	v-5e.bpr	v-5e.bpr	\N	256	b869b8f5	c2bdccbf2654b64ea55cd589fd21323a9178a660	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	v_3pt.bin	v_3pt.bin	\N	2048	15e9c5e9	976eb1e18c74018193a35aa86cff482ebfc5cc4e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongo	v_5h_b.bin	v_5h_b.bin	\N	2048	12c8c95d	a57ff5a231c45252a63b354137c920a1379b70a3	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkong3	\N	\N	\N	\N	\N	Donkey Kong 3 (US)	1983	Nintendo of America	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3c.7b	\N	\N	8192	38d5f38e	5a6bb0e5070211515e3d56bd7d4c2d1655ac1621	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3c.7c	\N	\N	8192	c9134379	ecddb3694b93cb3dc98c3b1aeeee928e27529aba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3c.7d	\N	\N	8192	d22e2921	59a4a1a36aaca19ee0a7255d832df9d042ba34fb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3c.7e	\N	\N	8192	615f14b7	145674073e95d97c9131b6f2b03303eadb57ca78	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.3n	\N	\N	4096	415a99c7	e0855b03bb1dc0d8ae46da9fe33ca30ecf6a2e96	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.3p	\N	\N	4096	25744ea0	4866e43e80b010ccf2c8cc94c232786521f9e26e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.7c	\N	\N	4096	8ffa1737	fa5896124227d412fbdf83f129ddffa32cf2053b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.7d	\N	\N	4096	9ac84686	a089376b9c23094490703152ad98ed27f519402d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.7e	\N	\N	4096	0c0af3fb	03e0c3f51bc3c20f95cb02f76f2d80188d5dbe36	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dk3v.7f	\N	\N	4096	55c58662	7f3d5a1b386cc37d466e42392ffefc928666a8dc	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dkc1-c.1c	\N	\N	512	66a77f40	c408d65990f0edd78c4590c447426f383fcd2d88	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dkc1-c.1d	\N	\N	512	df54befc	7912dbf0a0c8ef68f4ae0f95e55ab164da80e4a1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3	dkc1-v.2n	\N	\N	256	50e33434	b63da9bed9dc4c7da78e4c26d4ba14b65f2b7e72	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkong3j	\N	\N	dkong3	dkong3	\N	Donkey Kong 3 (Japan)	1983	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3c.7b	dk3c.7b	\N	8192	38d5f38e	5a6bb0e5070211515e3d56bd7d4c2d1655ac1621	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3c.7c	dk3c.7c	\N	8192	c9134379	ecddb3694b93cb3dc98c3b1aeeee928e27529aba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3c.7d	dk3c.7d	\N	8192	d22e2921	59a4a1a36aaca19ee0a7255d832df9d042ba34fb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3cj.7e	\N	\N	8192	25b5be23	43cf2a676922e60d9d637777a7721ab7582129fc	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.3n	dk3v.3n	\N	4096	415a99c7	e0855b03bb1dc0d8ae46da9fe33ca30ecf6a2e96	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.3p	dk3v.3p	\N	4096	25744ea0	4866e43e80b010ccf2c8cc94c232786521f9e26e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.7c	dk3v.7c	\N	4096	8ffa1737	fa5896124227d412fbdf83f129ddffa32cf2053b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.7d	dk3v.7d	\N	4096	9ac84686	a089376b9c23094490703152ad98ed27f519402d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.7e	dk3v.7e	\N	4096	0c0af3fb	03e0c3f51bc3c20f95cb02f76f2d80188d5dbe36	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dk3v.7f	dk3v.7f	\N	4096	55c58662	7f3d5a1b386cc37d466e42392ffefc928666a8dc	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dkc1-c.1c	dkc1-c.1c	\N	512	66a77f40	c408d65990f0edd78c4590c447426f383fcd2d88	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dkc1-c.1d	dkc1-c.1d	\N	512	df54befc	7912dbf0a0c8ef68f4ae0f95e55ab164da80e4a1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkong3j	dkc1-v.2n	dkc1-v.2n	\N	256	50e33434	b63da9bed9dc4c7da78e4c26d4ba14b65f2b7e72	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkongjr	\N	\N	\N	\N	\N	Donkey Kong Junior (US)	1982	Nintendo of America	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	c-2e.bpr	\N	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	c-2f.bpr	\N	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	dkj.3n	\N	\N	4096	8d51aca9	64887564b079d98e98aafa53835e398f34fe4e3f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	dkj.3p	\N	\N	4096	4ef64ba5	41a7a4005087951f57f62c9751d62a8c495e6bb3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	dkj.5b	\N	\N	8192	dea28158	08baf84ae6f9b40a2c743fe1d8c158c74a40e95a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	dkj.5c	\N	\N	8192	6fb5faf6	ce1cfde71a9e2a8b5896a6301d386f72869a1d2e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	dkj.5e	\N	\N	8192	d042b6a8	57ac237d273496b44220b4437118115ef11dbd9f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	v-2n.bpr	\N	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	v_7c.bin	\N	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	v_7d.bin	\N	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	v_7e.bin	\N	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjr	v_7f.bin	\N	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkngjnrb	\N	\N	dkongjr	dkongjr	\N	Donkey Kong Junior (bootleg?)	1982	Nintendo of America	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	c-2e.bpr	c-2e.bpr	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	c-2f.bpr	c-2f.bpr	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	djr1-c.5a	\N	\N	4096	bb5f5180	1ef6236b7204432cfd17c689760943ab603c6fb7	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	djr1-c.5b	\N	\N	8192	ffe9e1a5	715dc79d85169b4c1faf43458592e69b434afefd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	djr1-c.5c	\N	\N	8192	982e30e8	4d93d79e6ab1cad678af509cb3be4166b239bfa6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	djr1-c.5e	\N	\N	8192	24c3d325	98b0354cddf2cb5e21a3aa8387b86e8606e51d55	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	dkj.3n	dkj.3n	\N	4096	8d51aca9	64887564b079d98e98aafa53835e398f34fe4e3f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	dkj.3p	dkj.3p	\N	4096	4ef64ba5	41a7a4005087951f57f62c9751d62a8c495e6bb3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	v-2n.bpr	v-2n.bpr	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	v_7c.bin	v_7c.bin	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	v_7d.bin	v_7d.bin	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	v_7e.bin	v_7e.bin	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrb	v_7f.bin	v_7f.bin	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkngjnrj	\N	\N	dkongjr	dkongjr	\N	Donkey Kong Junior (Japan?)	1982	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	c-2e.bpr	c-2e.bpr	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	c-2f.bpr	c-2f.bpr	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	dkj.3n	dkj.3n	\N	4096	8d51aca9	64887564b079d98e98aafa53835e398f34fe4e3f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	dkj.3p	dkj.3p	\N	4096	4ef64ba5	41a7a4005087951f57f62c9751d62a8c495e6bb3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	dkjp.5b	\N	\N	8192	7b48870b	4f737559e2bf5cc28824220417d7a2827361221f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	dkjp.5c	\N	\N	8192	12391665	3141ed5096097c48ac128636330ab6837a665d40	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	dkjp.5e	\N	\N	8192	6c9f9103	2d595e13c4ecb74b18e92b00efcc90c1e841b478	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	v-2n.bpr	v-2n.bpr	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	v_7c.bin	v_7c.bin	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	v_7d.bin	v_7d.bin	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	v_7e.bin	v_7e.bin	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkngjnrj	v_7f.bin	v_7f.bin	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkongjrb	\N	\N	dkongjr	dkongjr	\N	Donkey Kong Jr. (bootleg)	1982	bootleg	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	c-2e.bpr	c-2e.bpr	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	c-2f.bpr	c-2f.bpr	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	c_5ca.bin	\N	\N	8192	c0a18f0d	6d7396b98c0a7fa508dc233f90e5a8359439c97b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	c_5ea.bin	\N	\N	8192	a81dd00c	ec507d963151bb8fcee13a47d7f93aa4cd089b7e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	dkjr1	\N	\N	8192	ec7e097f	c10885d8724434030094a106c5b6de7fa6976d0f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	dkjr10	\N	\N	4096	adc11322	01c13213e413c269cf8d9e391209b32b18747c8d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v-2n.bpr	v-2n.bpr	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v_3na.bin	\N	\N	4096	a95c4c63	75e312b6872958f3bfc7bafd0743efdf7a74e8f0	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v_7c.bin	v_7c.bin	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v_7d.bin	v_7d.bin	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v_7e.bin	v_7e.bin	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrb	v_7f.bin	v_7f.bin	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dkongjrj	\N	\N	dkongjr	dkongjr	\N	Donkey Kong Jr. (Japan)	1982	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	c-2e.bpr	c-2e.bpr	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	c-2f.bpr	c-2f.bpr	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	c_5ba.bin	\N	\N	8192	50a015ce	edcafdf8f989dd25bb142817084d270a6942577a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	c_5ca.bin	\N	\N	8192	c0a18f0d	6d7396b98c0a7fa508dc233f90e5a8359439c97b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	c_5ea.bin	\N	\N	8192	a81dd00c	ec507d963151bb8fcee13a47d7f93aa4cd089b7e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v-2n.bpr	v-2n.bpr	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_3na.bin	\N	\N	4096	a95c4c63	75e312b6872958f3bfc7bafd0743efdf7a74e8f0	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_3pa.bin	\N	\N	4096	4974ffef	7bb1e207dd3c5214e405bf32c57ec1b048061050	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_7c.bin	v_7c.bin	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_7d.bin	v_7d.bin	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_7e.bin	v_7e.bin	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dkongjrj	v_7f.bin	v_7f.bin	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dotrikun	\N	\N	\N	\N	\N	Dottori Kun (new version)	1990	Sega	\N	\N	\N	
game_rom	CottAGE_v0.12	dotrikun	14479a.mpr	\N	\N	16384	b77a50db	2a5d812d39f0f58f5c3e1b46f80aca75aa225115	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dotriku2	\N	\N	dotrikun	dotrikun	\N	Dottori Kun (old version)	1990	Sega	\N	\N	\N	
game_rom	CottAGE_v0.12	dotriku2	14479.mpr	\N	\N	16384	a6aa7fa5	4dbea33fb3541fdacf2195355751078a33bb30d5	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	dremshpr	\N	\N	\N	\N	\N	Dream Shopper	1982	Sanritsu	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	6301-1.37	\N	\N	256	39d6fb5c	848f9cd02f90006e8a2aae3693b57ae391cf498b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	6331-1.6	\N	\N	32	ce1d9503	b829bed78c02d9998c1aecb8f6813e90b417a7f2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red-20.18	\N	\N	4096	2d6698dc	5f5e54fdcff53c6ba783d585cd994cf563c53613	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red-21.19	\N	\N	4096	38c9ce9b	c719bcd77549228e72ad9bcc42f5db0070ec5dca	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_1.50	\N	\N	4096	830c6361	a28c517a9b7f509e0dedacea64b9740335315457	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_2.51	\N	\N	4096	d22551cc	2c513908899b618f0c0a0c3e48c4a4aad90f627e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_3.52	\N	\N	4096	0713a34a	37733b557e6afe116f5d3c8bc918f59124a8229d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_4.53	\N	\N	4096	f38bcaaa	cdebeaf5b77ac5a8b4668cff97b6351e075b392b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_5.39	\N	\N	4096	6a382267	7d6a1c75de8a6eb714ba9a18dd3c497832145bcc	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_6.40	\N	\N	4096	4cf8b121	04162b41e747dfa442b958bd360e49993c5c4162	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	dremshpr	red_7.41	\N	\N	4096	bd4fc4ba	50a5858acde5fd4b3476f5502141e7d492c3af9f	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	eyes	\N	\N	\N	\N	\N	Eyes (Digitrex Techstar)	1982	Digitrex Techstar (Rock-ola license)	\N	\N	\N	
game_rom	CottAGE_v0.12	eyes	82s123.7f	\N	\N	32	2fc650bd	8d0268dee78e47c712202b0ec4f1f51109b1f2a5	\N	\N	\N	\N	\N	\N	
