game	CPSE_v0.02	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	pgearr1	pwg.01	pwg.01	\N	131072	18a5c0e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pgearr1	pwg.02	pwg.02	\N	131072	c9dfffa6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pgearr1	pwg.11	pwg.11	\N	2097152	a78f7433	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pgearr1	pwg.12	pwg.12	\N	2097152	77438ed0	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	armwara	\N	\N	armwar	armwar	\N	Armored Warriors (Asia 940920) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwga.03a	\N	\N	524288	8d474ab1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwga.04a	\N	\N	524288	81b5aec7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwga.05a	\N	\N	524288	2618e819	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.06	pwg.06	\N	524288	87a60ce8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.07	pwg.07	\N	524288	f7b148df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.08	pwg.08	\N	524288	cc62823e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.09	pwg.09	\N	524288	ddc85ca6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.10	pwg.10	\N	524288	07c4fb28	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.13	pwg.13	\N	4194304	ae8fe08e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.15	pwg.15	\N	4194304	db560f58	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.17	pwg.17	\N	4194304	bc475b94	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.19	pwg.19	\N	4194304	07439ff7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.14	pwg.14	\N	1048576	c3f9ba63	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.16	pwg.16	\N	1048576	815b0e7b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.18	pwg.18	\N	1048576	0109c71b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.20	pwg.20	\N	1048576	eb75ffbe	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.01	pwg.01	\N	131072	18a5c0e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.02	pwg.02	\N	131072	c9dfffa6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.11	pwg.11	\N	2097152	a78f7433	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	armwara	pwg.12	pwg.12	\N	2097152	77438ed0	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcota	\N	\N	\N	\N	\N	X-Men: Children of the Atom (Euro 950105) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmne.03e	\N	\N	524288	a9a09b09	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmne.04e	\N	\N	524288	52fa2106	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.05a	\N	\N	524288	ac0d7759	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.06a	\N	\N	524288	1b86a328	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.07a	\N	\N	524288	2c142a44	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.08a	\N	\N	524288	f712d44f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.09a	\N	\N	524288	9241cae8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.10a	\N	\N	524288	53c0eab9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmnex.03e	\N	\N	524288	2f5daa9f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmnex.04e	\N	\N	524288	f0e24605	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.13	\N	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.15	\N	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.17	\N	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.19	\N	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.14	\N	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.16	\N	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.18	\N	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.20	\N	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.01a	\N	\N	131072	40f479ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.02a	\N	\N	131072	39d9b5ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.11	\N	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcota	xmn.12	\N	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcotau	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (US 950105) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmnu.03e	\N	\N	524288	0bafeb0e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmnu.04e	\N	\N	524288	c29bdae3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.05a	xmn.05a	\N	524288	ac0d7759	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.06a	xmn.06a	\N	524288	1b86a328	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.07a	xmn.07a	\N	524288	2c142a44	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.08a	xmn.08a	\N	524288	f712d44f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.09a	xmn.09a	\N	524288	9241cae8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.10a	xmn.10a	\N	524288	53c0eab9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmnux.03e	\N	\N	524288	27636ac7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmnux.04e	\N	\N	524288	0aed300c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.13	xmn.13	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.15	xmn.15	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.17	xmn.17	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.19	xmn.19	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.14	xmn.14	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.16	xmn.16	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.18	xmn.18	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.20	xmn.20	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.01a	xmn.01a	\N	131072	40f479ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.02a	xmn.02a	\N	131072	39d9b5ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.11	xmn.11	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotau	xmn.12	xmn.12	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcotah	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Hispanic 950331) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmnh.03	\N	\N	524288	e4b85a90	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmnh.04	\N	\N	524288	7dfe1406	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmnh.05	\N	\N	524288	87b0ed0f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.06a	xmn.06a	\N	524288	1b86a328	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.07a	xmn.07a	\N	524288	2c142a44	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.08a	xmn.08a	\N	524288	f712d44f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.09a	xmn.09a	\N	524288	9241cae8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmnh.10	\N	\N	524288	cb36b0a4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.13	xmn.13	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.15	xmn.15	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.17	xmn.17	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.19	xmn.19	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.14	xmn.14	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.16	xmn.16	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.18	xmn.18	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.20	xmn.20	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.01a	xmn.01a	\N	131072	40f479ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.02a	xmn.02a	\N	131072	39d9b5ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.11	xmn.11	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotah	xmn.12	xmn.12	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcotaj	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941219) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.03b	\N	\N	524288	c8175fb3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.04b	\N	\N	524288	54b3fba3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.05	\N	\N	524288	c3ed62a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.06	\N	\N	524288	f03c52e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.07	\N	\N	524288	325626b1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.08	\N	\N	524288	7194ea10	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.09	\N	\N	524288	ae946df3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnj.10	\N	\N	524288	32a6be1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnjx.03b	\N	\N	524288	523c9589	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmnjx.04b	\N	\N	524288	673765ba	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.13	xmn.13	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.15	xmn.15	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.17	xmn.17	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.19	xmn.19	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.14	xmn.14	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.16	xmn.16	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.18	xmn.18	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.20	xmn.20	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.01a	xmn.01a	\N	131072	40f479ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.02a	xmn.02a	\N	131072	39d9b5ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.11	xmn.11	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj	xmn.12	xmn.12	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcotaj1	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941217) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.03a	\N	\N	524288	00761611	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.04a	\N	\N	524288	614d3f60	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.05	\N	\N	524288	c3ed62a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.06	\N	\N	524288	f03c52e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.07	\N	\N	524288	325626b1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.08	\N	\N	524288	7194ea10	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.09	\N	\N	524288	ae946df3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnj.10	\N	\N	524288	32a6be1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnjx.03a	\N	\N	524288	515b9bf9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmnjx.04a	\N	\N	524288	5419572b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.13	xmn.13	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.15	xmn.15	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.17	xmn.17	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.19	xmn.19	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.14	xmn.14	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.16	xmn.16	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.18	xmn.18	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.20	xmn.20	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.01a	xmn.01a	\N	131072	40f479ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.02a	xmn.02a	\N	131072	39d9b5ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.11	xmn.11	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotaj1	xmn.12	xmn.12	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmcotajr	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941208 rent version) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.03a	\N	\N	524288	7ab19acf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.04a	\N	\N	524288	7615dd21	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.05a	\N	\N	524288	0303d672	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.06a	\N	\N	524288	332839a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.07	\N	\N	524288	6255e8d5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.08	\N	\N	524288	b8ebe77c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.09	\N	\N	524288	5440d950	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmno.10a	\N	\N	524288	b8296966	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmnox.03a	\N	\N	524288	c2d26e40	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmnox.04a	\N	\N	524288	9fb6b396	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.13	xmn.13	\N	4194304	bf4df073	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.15	xmn.15	\N	4194304	4d7e4cef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.17	xmn.17	\N	4194304	513eea17	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.19	xmn.19	\N	4194304	d23897fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.14	xmn.14	\N	4194304	778237b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.16	xmn.16	\N	4194304	67b36948	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.18	xmn.18	\N	4194304	015a7c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.20	xmn.20	\N	4194304	9dde2758	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.01	\N	\N	131072	7178336e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.02	\N	\N	131072	0ec58501	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.11	xmn.11	\N	2097152	c848a6bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmcotajr	xmn.12	xmn.12	\N	2097152	729c188f	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	nwarr	\N	\N	\N	\N	\N	Night Warriors: Darkstalkers Revenge (US 950406) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.03f	\N	\N	524288	85d6a359	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.04c	\N	\N	524288	cb7fce77	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.05e	\N	\N	524288	e08f2bba	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.06c	\N	\N	524288	08c04cdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.07b	\N	\N	524288	b5a5ab19	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.08b	\N	\N	524288	51bb20fb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.09b	\N	\N	524288	41a64205	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vphu.10b	\N	\N	524288	2b1d43ae	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.13	\N	\N	4194304	c51baf99	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.15	\N	\N	4194304	3ce83c77	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.17	\N	\N	4194304	4f2408e0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.19	\N	\N	4194304	9ff60250	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.14	\N	\N	4194304	7a0e1add	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.16	\N	\N	4194304	2f41ca75	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.18	\N	\N	4194304	64498eed	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.20	\N	\N	4194304	17f2433f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.01	\N	\N	131072	5045dcac	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.02	\N	\N	131072	86b60e59	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.11	\N	\N	2097152	e1837d33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarr	vph.12	\N	\N	2097152	fbd3cd90	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	nwarrh	\N	\N	nwarr	nwarr	\N	Night Warriors: Darkstalkers Revenge (Hispanic 950403) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.03d	\N	\N	524288	6029c7be	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.04a	\N	\N	524288	d26625ee	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.05c	\N	\N	524288	73ee0b8a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.06a	\N	\N	524288	a5b3a50a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.07	\N	\N	524288	5fc2bdc1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.08	\N	\N	524288	e65588d9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.09	\N	\N	524288	a2ce6d63	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vphh.10	\N	\N	524288	e2f4f4b9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.13	vph.13	\N	4194304	c51baf99	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.15	vph.15	\N	4194304	3ce83c77	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.17	vph.17	\N	4194304	4f2408e0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.19	vph.19	\N	4194304	9ff60250	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.14	vph.14	\N	4194304	7a0e1add	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.16	vph.16	\N	4194304	2f41ca75	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.18	vph.18	\N	4194304	64498eed	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.20	vph.20	\N	4194304	17f2433f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.01	vph.01	\N	131072	5045dcac	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.02	vph.02	\N	131072	86b60e59	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.11	vph.11	\N	2097152	e1837d33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	nwarrh	vph.12	vph.12	\N	2097152	fbd3cd90	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	vhuntj	\N	\N	nwarr	nwarr	\N	Vampire Hunter: Darkstalkers Revenge (Japan 950316) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	vhuntj	vphj.03f	\N	\N	524288	3de2e333	\N	\N	\N	\N	\N	\N	\N	
